brid	AVERAGE
Brahy.S09G0246000	1.795614676
Brahy.D01G0858600	-1.422573426
Brahy.S01G0431000	-1.597013095
Brahy.D02G0488000	-1.6076934
Brahy.D02G0792100	-1.132793034
Brahy.D04G0619900	2.600854088
Brahy.S06G0045000	1.523218148
Brahy.S05G0138500	-1.035704874
Brahy.D03G0083300	-1.251826574
Brahy.S02G0424200	-1.423093678
Brahy.D04G0552500	-1.490333514
Brahy.D03G0039300	-1.612583556
Brahy.D01G0676100	1.702799487
Brahy.D01G0761500	1.029707902
Brahy.S08G0184500	1.287169033
Brahy.D04G0369000	-1.062849601
Brahy.D02G0681800	-1.687148614
Brahy.D02G0770600	-1.004052809
Brahy.D05G0064400	-1.067077702
Brahy.D03G0133700	-0.342413103
Brahy.D04G0294700	-1.284402541
Brahy.D02G0649200	-1.063288437
Brahy.D02G0023500	-1.587149818
Brahy.S08G0041800	-2.344990645
Brahy.S02G0186800	-1.017283148
Brahy.S03G0057900	1.848050655
Brahy.D04G0461400	-1.361963149
Brahy.D01G0547100	1.218660269
Brahy.S04G0260600	1.011372668
Brahy.D01G0552500	-1.492522202
Brahy.S09G0214300	-1.077336672
Brahy.D02G0254100	-1.170998483
Brahy.D03G0581300	1.143936089
Brahy.D01G0332900	1.01652303
Brahy.S07G0098000	-2.724918436
Brahy.S09G0134800	-1.026151849
Brahy.D03G0113300	-1.248675388
Brahy.S10G0176900	-2.325535407
Brahy.D03G0676700	1.454840897
Brahy.D02G0602600	-2.223982564
Brahy.D03G0012400	-1.301409763
Brahy.S07G0190600	-2.713170814
Brahy.D01G0316400	2.66338534
Brahy.S01G0156200	1.40373277
Brahy.D01G0165700	-1.51572153
Brahy.S02G0394000	-1.004097843
Brahy.D03G0394400	-1.325366363
Brahy.S01G0026200	-1.393331344
Brahy.D03G0661400	1.148628524
Brahy.D02G0073500	1.877047654
Brahy.D04G0641700	-3.352381619
Brahy.S05G0234200	1.284307849
Brahy.S05G0320300	-1.596036121
Brahy.D02G0521600	-1.525847853
Brahy.D03G0376200	-1.738222434
Brahy.S07G0123500	-1.218645635
Brahy.S06G0209100	-1.593289777
Brahy.D03G0272400	1.912874312
Brahy.D03G0750200	1.035930979
Brahy.S09G0241000	-1.309762423
Brahy.S03G0022800	-1.913358588
Brahy.S07G0222600	-2.066946025
Brahy.D01G0430700	1.256989041
Brahy.D03G0603400	1.107595892
Brahy.S09G0010100	6.762905255
Brahy.D03G0417600	10.84797086
Brahy.S01G0301400	-3.788876497
Brahy.D01G0829200	-3.935689376
Brahy.S03G0287300	-3.778956092
Brahy.D03G0002600	-7.538017662
Brahy.S04G0013000	-8.726112992
Brahy.D01G0866800	-6.637560051
Brahy.D02G0153100	-3.264088397
Brahy.D02G0730000	-3.980219984
Brahy.S03G0304300	-7.859510598
Brahy.D05G0273200	-6.542830344
Brahy.S10G0067500	9.978401506
Brahy.S01G0122700	-4.223901278
Brahy.S09G0214200	-3.652704058
Brahy.S02G0225600	-3.325768911
Brahy.D01G0003000	-4.086392369
Brahy.S08G0236900	-3.121528303
Brahy.S02G0185000	2.129848605
Brahy.D04G0445000	-2.887776583
Brahy.S01G0434800	-3.556700885
Brahy.D02G0192500	-3.379397802
Brahy.D03G0489000	8.665007539
Brahy.D05G0035900	-8.718374585
Brahy.D01G0603700	7.335806396
Brahy.S03G0021000	-8.607550471
Brahy.S02G0033600	4.947450771
Brahy.S03G0162800	-2.849815676
Brahy.D03G0379800	-2.889910087
Brahy.S06G0093100	-9.704365066
Brahy.D04G0152700	-8.393998354
Brahy.D02G0028500	-3.83306294
Brahy.S09G0107800	-3.660285127
Brahy.D01G0045300	-3.427382763
Brahy.S05G0260800	4.815077222
Brahy.D01G0524100	3.360941778
Brahy.D02G0053800	-4.741131859
Brahy.D05G0360400	-6.180725228
Brahy.D01G0899000	-3.902125639
Brahy.S04G0297200	-6.397566545
Brahy.D02G0286200	-6.124867339
Brahy.D04G0459900	-6.446284448
Brahy.D03G0081500	-4.182006172
Brahy.S05G0190600	-5.365206816
Brahy.D04G0467300	3.634890491
Brahy.S08G0148100	-3.930418711
Brahy.D05G0347700	-5.640023519
Brahy.D01G0297900	-2.523665666
Brahy.S02G0104800	-3.301160318
Brahy.S05G0145400	-2.534449023
Brahy.S02G0151100	-3.45529503
Brahy.S08G0080500	-8.166342422
Brahy.D02G0028800	-3.682831871
Brahy.S10G0006700	-7.634876557
Brahy.S07G0097300	-4.378667591
Brahy.D02G0113000	-4.004895215
Brahy.D03G0410800	-8.294584754
Brahy.S03G0330800	2.542930274
Brahy.D03G0355000	-3.686281535
Brahy.S01G0108800	-3.099509254
Brahy.D05G0288800	-2.911827397
Brahy.S05G0214200	-2.764680509
Brahy.S07G0154700	4.017126817
Brahy.S01G0083600	-4.23839015
Brahy.S01G0040400	-6.111797614
Brahy.S05G0139300	-4.197274514
Brahy.S02G0384100	-2.799770595
Brahy.S01G0102000	-6.233722424
Brahy.S03G0231500	-5.118823131
Brahy.D01G0101800	-2.556889615
Brahy.D01G0586600	-3.940404668
Brahy.S01G0192000	-5.391876487
Brahy.D05G0113900	-2.86118597
Brahy.D01G0856800	-6.008892923
Brahy.D01G0001300	-2.819507514
Brahy.D05G0236900	-5.978401851
Brahy.D01G0076400	-2.100077689
Brahy.S01G0035400	3.07055443
Brahy.D01G0074900	-5.315724405
Brahy.D01G0058200	-5.275467677
Brahy.D03G0487100	-7.957176336
Brahy.D03G0620000	-6.109322226
Brahy.D02G0294900	-9.845845876
Brahy.S03G0203900	-3.097753902
Brahy.D02G0019300	-5.811294501
Brahy.S05G0165100	-4.243506675
Brahy.S08G0040700	-6.224670775
Brahy.D04G0098000	4.2454014
Brahy.D01G0436800	-3.249971626
Brahy.D01G0605500	-3.267718741
Brahy.S03G0298100	-2.683583779
Brahy.D03G0604600	-2.493189039
Brahy.S08G0032100	-2.654061108
Brahy.D03G0543500	-5.19026715
Brahy.S01G0267000	-2.761317585
Brahy.D02G0247400	-5.721907958
Brahy.D04G0045800	-5.561025894
Brahy.S04G0142200	-7.815401684
Brahy.S04G0048000	-3.520761833
Brahy.D02G0250100	-4.035681683
Brahy.S02G0309600	-3.499111584
Brahy.D03G0446300	-2.238461443
Brahy.S01G0182600	-4.41454451
Brahy.D04G0438700	-4.250289534
Brahy.D01G0424700	-5.726457373
Brahy.S10G0099500	-3.629866075
Brahy.S08G0038100	-3.997399797
Brahy.S09G0101200	-5.98602153
Brahy.S02G0061500	2.19515934
Brahy.S05G0324400	-3.278504455
Brahy.D04G0314500	-2.349698647
Brahy.S04G0174100	-3.214634626
Brahy.D02G0817500	-4.883563527
Brahy.D01G0264500	-2.838937233
Brahy.D02G0718400	-2.601215854
Brahy.D03G0668000	2.57755958
Brahy.S03G0254800	3.085459066
Brahy.D02G0628600	2.469246481
Brahy.D02G0724200	-4.566725875
Brahy.D04G0511800	-4.969932402
Brahy.D03G0020200	-4.906645557
Brahy.D03G0435700	-3.096054729
Brahy.S01G0155600	-2.262579257
Brahy.D01G0587800	-4.082738572
Brahy.D03G0187300	-4.639354751
Brahy.D01G0171600	-2.332918494
Brahy.D04G0494000	-2.834770454
Brahy.S02G0357900	-2.664341352
Brahy.D03G0029100	-3.959675854
Brahy.S08G0102900	-3.235647986
Brahy.S07G0068500	-4.886167893
Brahy.D02G0427500	-4.963859534
Brahy.S02G0070200	-3.201984714
Brahy.D02G0667600	-2.161851503
Brahy.D04G0643200	-5.394834498
Brahy.D01G0507500	-5.29922559
Brahy.D02G0574000	-2.703706372
Brahy.S02G0262800	-3.019802055
Brahy.S02G0190400	-3.002194291
Brahy.D02G0805800	-3.758082285
Brahy.S04G0270900	-5.747728382
Brahy.S05G0304400	-4.008705631
Brahy.S09G0144800	-2.81571049
Brahy.S03G0211900	-3.113530762
Brahy.D03G0222900	-2.507205819
Brahy.D02G0664200	-4.662768684
Brahy.S01G0287100	-2.978713399
Brahy.D03G0544600	2.139970682
Brahy.S07G0101000	-3.208188419
Brahy.D03G0359300	2.763123424
Brahy.D01G0132000	-4.026200882
Brahy.S05G0001300	-3.987019189
Brahy.S03G0146500	2.839131933
Brahy.S03G0207800	-3.604502878
Brahy.D02G0236900	-2.512919392
Brahy.D02G0528400	-5.26067966
Brahy.D04G0449300	-5.330933917
Brahy.S04G0185300	-2.442690571
Brahy.S01G0411800	-4.155768429
Brahy.D02G0659000	-4.243718754
Brahy.D01G0864800	2.379311446
Brahy.S02G0420900	-2.418583537
Brahy.D01G0114200	-2.73032011
Brahy.S01G0103500	-4.547576754
Brahy.D03G0651600	-3.418627535
Brahy.S05G0301600	-2.57146484
Brahy.D01G0810200	-5.316574923
Brahy.D01G0076800	-5.008677645
Brahy.S01G0388900	-3.163738906
Brahy.S03G0294500	-4.953729899
Brahy.S06G0044600	-3.029754539
Brahy.D02G0661600	-3.252971371
Brahy.S04G0026400	-5.691286034
Brahy.D02G0251300	2.91522264
Brahy.S09G0061200	-5.669884985
Brahy.D04G0233000	-2.883823769
Brahy.D03G0702200	2.507746371
Brahy.D01G0230500	-2.858530216
Brahy.S10G0064200	-4.434150347
Brahy.D03G0652900	-3.258228851
Brahy.S04G0257100	-2.562295083
Brahy.S09G0130900	-3.258306911
Brahy.D02G0008100	-4.086190473
Brahy.S03G0285700	-4.349133386
Brahy.D01G0673300	-4.34258357
Brahy.D02G0737600	-2.062699985
Brahy.S02G0102800	-2.858654852
Brahy.S07G0013700	-3.969356695
Brahy.S04G0027300	-3.161573964
Brahy.D02G0722300	-4.685632097
Brahy.D03G0804300	-4.715767925
Brahy.D03G0473400	-2.719228228
Brahy.D04G0563700	1.910712731
Brahy.D02G0120100	-2.263137462
Brahy.D02G0068600	-3.419665333
Brahy.D03G0402700	0.209866024
Brahy.S07G0244100	-3.113125807
Brahy.S01G0191800	2.29219283
Brahy.D01G1008600	-3.287459387
Brahy.D03G0401900	-2.318610767
Brahy.S07G0216600	-4.054594304
Brahy.D01G0977700	-3.577853246
Brahy.D02G0376600	-3.005950058
Brahy.D03G0127700	-2.48871402
Brahy.S01G0096600	-4.304847212
Brahy.S07G0054800	-7.777455792
Brahy.D02G0768300	-2.240124027
Brahy.S01G0205500	4.990266584
Brahy.S05G0185600	-4.98859631
Brahy.S01G0382700	-3.82443419
Brahy.S06G0258600	2.201269542
Brahy.S02G0372600	-3.648509723
Brahy.D02G0690600	-4.637193082
Brahy.D03G0251600	-4.436328781
Brahy.S04G0138700	-2.78621038
Brahy.D03G0642300	-4.200399619
Brahy.D03G0651500	-3.356052042
Brahy.S03G0276000	-4.775569691
Brahy.S01G0161400	-2.09069059
Brahy.S01G0025300	-2.347101368
Brahy.S08G0077700	-2.633599272
Brahy.D04G0220800	-4.376452642
Brahy.S09G0136100	-2.368056619
Brahy.S06G0115800	-3.555195814
Brahy.D02G0547100	-4.493678096
Brahy.D05G0283700	-2.615920878
Brahy.S02G0223000	-3.855060235
Brahy.S03G0172900	-5.887775405
Brahy.S07G0089600	-4.106207821
Brahy.D04G0089900	-4.322326702
Brahy.S04G0252700	-1.87166641
Brahy.S07G0170900	-4.541755029
Brahy.S09G0153200	-5.165638744
Brahy.D02G0637700	-3.805942462
Brahy.S08G0014000	-2.933974715
Brahy.D01G0077400	-2.52735059
Brahy.D05G0177100	-4.487919544
Brahy.D05G0254700	-4.454587052
Brahy.D05G0115600	-5.816974345
Brahy.D01G0131000	-3.674145663
Brahy.D02G0637400	-3.7245041
Brahy.D02G0380500	-3.001653263
Brahy.D01G0598000	-4.022097254
Brahy.S07G0005800	1.932543568
Brahy.D03G0715000	-4.612324265
Brahy.S05G0130500	-2.710442094
Brahy.D01G0583100	-2.57494865
Brahy.D02G0598500	-4.292358355
Brahy.S05G0015800	-4.019547221
Brahy.D01G0499600	-4.714391201
Brahy.D02G0636500	-4.266189145
Brahy.S06G0057800	-1.998962159
Brahy.S01G0424900	-5.039262822
Brahy.D01G1020600	1.824315142
Brahy.S10G0208000	-3.74278696
Brahy.S04G0166500	-3.034989539
Brahy.D01G0875500	-2.745295194
Brahy.S07G0053000	2.203710353
Brahy.D03G0581700	-3.675267941
Brahy.D02G0223500	-3.489110904
Brahy.S07G0211800	-4.996385184
Brahy.S08G0092000	-3.441055802
Brahy.D02G0366500	1.767095114
Brahy.D01G0774900	2.209018776
Brahy.D02G0057300	-1.925381188
Brahy.D01G0787000	-4.484299547
Brahy.S02G0396400	-2.077441671
Brahy.D01G0987500	-3.479113875
Brahy.S05G0076200	-3.305927958
Brahy.S02G0025500	-2.131755731
Brahy.D05G0158900	1.775514073
Brahy.D01G0218000	-3.20831939
Brahy.D02G0816200	-3.770109052
Brahy.S01G0166700	1.906401786
Brahy.D02G0565800	-0.01491835
Brahy.D02G0394300	-1.782915887
Brahy.S02G0072000	-2.318212825
Brahy.S02G0340500	-3.617814427
Brahy.S04G0276900	-2.767397303
Brahy.D04G0291000	0.26697254
Brahy.S06G0074800	3.002794883
Brahy.S02G0310700	-1.892545925
Brahy.S01G0183300	-5.787687746
Brahy.D02G0257700	-2.151925926
Brahy.S05G0060300	-2.328779611
Brahy.S04G0166400	-3.267435278
Brahy.S02G0356900	-2.342895441
Brahy.D02G0283900	-1.86162915
Brahy.S09G0253600	-3.381539454
Brahy.S05G0288800	-2.00045951
Brahy.S09G0046800	-3.564432881
Brahy.D04G0101900	3.668958948
Brahy.D02G0778800	-6.19498156
Brahy.S02G0169300	-4.095510269
Brahy.D03G0672700	-2.908797357
Brahy.D01G0121600	-3.770209273
Brahy.S02G0320200	1.783785665
Brahy.D02G0446700	1.893883293
Brahy.S03G0180400	1.909994053
Brahy.D02G0746300	-2.52158447
Brahy.D01G0183500	-2.428470762
Brahy.D04G0119800	1.967684234
Brahy.D05G0024200	-3.762948545
Brahy.D02G0263300	-2.467517369
Brahy.S02G0145500	-3.437705825
Brahy.D02G0078800	-6.389487782
Brahy.D02G0654500	-3.508072951
Brahy.S05G0170900	-3.947678537
Brahy.D05G0231300	-3.818047609
Brahy.S05G0223300	-5.926473982
Brahy.D05G0211500	-2.670361387
Brahy.D02G0216400	-2.07705225
Brahy.S06G0269100	1.883651356
Brahy.D01G0199300	-4.420263246
Brahy.S09G0254800	3.793421728
Brahy.D01G0814400	-5.303219831
Brahy.S05G0167100	1.655303901
Brahy.D01G0224500	1.822852787
Brahy.D04G0438000	2.191634269
Brahy.D04G0612600	-1.5013071
Brahy.D04G0242800	-4.83850713
Brahy.S09G0293600	-3.675557598
Brahy.D01G0574300	-2.06039368
Brahy.D02G0527100	-1.736822767
Brahy.S04G0333000	-2.23823991
Brahy.D02G0057900	-3.264716157
Brahy.S02G0077400	-3.694160052
Brahy.S05G0158400	3.826337058
Brahy.S02G0150300	-3.704213999
Brahy.S04G0293500	-2.885567037
Brahy.S10G0077300	-3.204842427
Brahy.D03G0012000	-2.481131641
Brahy.S03G0040700	-10.21108516
Brahy.S08G0101300	-7.068163837
Brahy.S01G0396600	4.801864037
Brahy.S07G0013900	3.339453105
Brahy.S03G0040800	-8.528604545
Brahy.S08G0124400	-3.612814991
Brahy.S03G0040900	-6.79552252
Brahy.D02G0837200	-6.113449519
Brahy.D02G0226500	-2.952430149
Brahy.S08G0053100	-13.61429921
Brahy.D02G0210300	-9.901464206
Brahy.D02G0073800	-6.660330812
Brahy.S06G0171200	-5.586954082
Brahy.D03G0202800	-3.580109767
Brahy.S02G0353000	-4.512781141
Brahy.D05G0349100	-5.085056026
Brahy.S01G0374600	-10.1067557
Brahy.D02G0345600	-4.0306637
Brahy.D02G0706200	6.529648112
Brahy.S06G0009400	4.101266957
Brahy.D02G0321500	-5.644261876
Brahy.D02G0672700	-5.951957622
Brahy.S08G0010500	-7.408356091
Brahy.D05G0030400	-6.657609097
Brahy.D02G0348800	-2.670707909
Brahy.D03G0506800	-2.893698228
Brahy.S09G0090200	2.485905717
Brahy.S04G0197300	-6.157918445
Brahy.S03G0110400	2.871470879
Brahy.S06G0045200	-7.009156107
Brahy.D02G0138700	2.343124412
Brahy.D02G0332500	-2.538811947
Brahy.S01G0407400	-8.817551919
Brahy.D02G0206700	-5.832530748
Brahy.S05G0175200	-4.143523214
Brahy.D03G0103400	-5.890826808
Brahy.S01G0350300	2.728299377
Brahy.S04G0026700	-6.43868845
Brahy.D01G0195100	-3.01379483
Brahy.D01G1057500	-8.730386144
Brahy.D04G0398000	-4.649435914
Brahy.D05G0029100	6.515079436
Brahy.D01G0404500	-2.213027742
Brahy.D02G0263500	-10.42012958
Brahy.S07G0090100	-5.760340246
Brahy.S04G0203800	-10.2879313
Brahy.S09G0106000	-2.328135454
Brahy.S02G0390300	-10.09818203
Brahy.S02G0126900	-4.493447665
Brahy.D01G0171700	-4.92203649
Brahy.S04G0123500	-6.705452249
Brahy.S05G0102800	-5.32568784
Brahy.D03G0804000	-5.408084024
Brahy.S03G0124200	-5.150334557
Brahy.D02G0663000	1.957943101
Brahy.D02G0098500	2.521332457
Brahy.S03G0247200	-6.294925755
Brahy.S09G0075200	-4.370079025
Brahy.S08G0156000	-3.981813878
Brahy.S08G0263400	-2.389665828
Brahy.S05G0012700	2.753970727
Brahy.D03G0580700	5.766435393
Brahy.S05G0221100	-4.699271865
Brahy.D01G0848700	-2.416606665
Brahy.S03G0195600	-5.843505221
Brahy.D01G0573500	-3.477643951
Brahy.D03G0333100	3.944507028
Brahy.D04G0279900	3.412118768
Brahy.S04G0121900	-8.742338615
Brahy.D01G0249500	-9.830315132
Brahy.D02G0044100	-4.099259913
Brahy.D04G0557200	-5.115575479
Brahy.S01G0281800	1.98690531
Brahy.S02G0393800	-7.367314108
Brahy.S02G0199200	2.102732253
Brahy.D01G0944000	-2.568413298
Brahy.D01G0296000	-3.82377778
Brahy.D01G0091000	-2.053172957
Brahy.S09G0269800	-4.925289888
Brahy.D01G0850800	-4.239643942
Brahy.S04G0165200	-2.305535885
Brahy.D04G0477500	-5.592132143
Brahy.D01G0108400	-2.133105697
Brahy.D01G0794400	2.404765803
Brahy.D02G0154400	-2.703249795
Brahy.D01G0519700	4.271403218
Brahy.S02G0422300	2.35824148
Brahy.D02G0667800	4.041706553
Brahy.D05G0317700	-6.046928782
Brahy.S08G0112300	-8.93743765
Brahy.D03G0300400	-9.181978444
Brahy.S08G0037300	-8.722550071
Brahy.D05G0125600	-1.852761083
Brahy.D03G0503800	2.16277818
Brahy.D01G0491500	-2.540955371
Brahy.S08G0026200	-5.056022273
Brahy.D03G0099100	2.290638448
Brahy.D01G0561500	-2.611888761
Brahy.S04G0132400	3.320800989
Brahy.D02G0174700	2.339850704
Brahy.D03G0452200	-3.619321701
Brahy.D01G0956700	-2.728778906
Brahy.D03G0618500	-9.711191314
Brahy.S01G0211100	3.589483207
Brahy.S01G0422200	-2.070071902
Brahy.S04G0253200	2.787268857
Brahy.S05G0052000	-4.730850788
Brahy.D01G0879500	-1.915776922
Brahy.D01G1029400	-2.934118932
Brahy.D05G0027000	-4.991441814
Brahy.S02G0119600	-8.36079205
Brahy.D05G0083500	-5.014319693
Brahy.D03G0610200	-8.126595719
Brahy.S01G0410000	2.173770952
Brahy.D03G0413900	-2.683113773
Brahy.S08G0163900	2.301498494
Brahy.S05G0111500	3.11457213
Brahy.D03G0492100	2.312686194
Brahy.D02G0718300	-2.75448767
Brahy.S10G0108200	-2.340303896
Brahy.D05G0190000	-5.462578267
Brahy.S03G0252100	-4.501506294
Brahy.S04G0027200	-4.872797767
Brahy.S01G0105300	-4.479494548
Brahy.D03G0714800	-2.032776725
Brahy.D04G0397700	-2.639252556
Brahy.S01G0042800	2.15924236
Brahy.S01G0155400	4.142066673
Brahy.D02G0555500	3.783870638
Brahy.D02G0728400	-7.306679513
Brahy.D03G0146400	-3.742442929
Brahy.S01G0435700	4.220125448
Brahy.S04G0010200	-3.204436708
Brahy.D03G0822500	-2.900288146
Brahy.S08G0109600	-2.611571044
Brahy.S09G0183900	-3.661800853
Brahy.D03G0679400	-4.152866075
Brahy.D03G0459300	-4.573865788
Brahy.D03G0006600	-6.46667975
Brahy.S03G0281700	2.253348764
Brahy.D04G0526600	-1.763159966
Brahy.S02G0118300	-2.363187256
Brahy.S02G0337300	-3.568764064
Brahy.S01G0158700	-2.431239164
Brahy.D02G0298600	-2.95975613
Brahy.S07G0264100	-2.728617404
Brahy.D01G0752400	-4.547143209
Brahy.D02G0482700	-3.11557513
Brahy.D05G0160100	-5.604606545
Brahy.D02G0638500	3.895031728
Brahy.S05G0185900	-4.940141639
Brahy.D03G0135500	-2.08171485
Brahy.D05G0073700	-2.349406184
Brahy.S07G0100300	-3.54885389
Brahy.S07G0261300	2.730346795
Brahy.D02G0178800	-2.660850726
Brahy.D01G0725700	-5.253763491
Brahy.D03G0700600	-4.818292618
Brahy.S07G0104200	-2.164936783
Brahy.D01G0387800	-3.015385761
Brahy.D02G0606000	-2.868306356
Brahy.S07G0167800	-2.309843313
Brahy.S05G0200400	-2.404512024
Brahy.D04G0397900	-6.49161291
Brahy.S02G0139000	-2.114520818
Brahy.S04G0184500	-3.585960333
Brahy.D04G0636400	-2.886846347
Brahy.D03G0373000	2.070304966
Brahy.D05G0105800	-2.791060312
Brahy.D02G0089000	-3.166402828
Brahy.D03G0743900	-3.651787887
Brahy.D05G0286000	-4.657614094
Brahy.S09G0238000	-4.143417868
Brahy.D03G0731600	-2.498090639
Brahy.S03G0231900	2.106427412
Brahy.S02G0245100	-2.494650404
Brahy.S10G0154700	-2.294383632
Brahy.S09G0181800	-2.183618785
Brahy.D05G0280800	-3.447539896
Brahy.S04G0133900	-2.304281683
Brahy.D01G0653400	-4.058283159
Brahy.S09G0116100	2.334816287
Brahy.S05G0262600	-2.356815618
Brahy.S02G0360700	-2.898601707
Brahy.D03G0430400	-4.583275083
Brahy.D04G0384100	-4.190946907
Brahy.S06G0140000	2.706774528
Brahy.S02G0040500	-2.861645184
Brahy.D01G0777700	1.930048688
Brahy.D05G0294200	-4.455121468
Brahy.S07G0175800	-2.679451025
Brahy.S01G0167300	2.23938436
Brahy.S04G0193100	-4.456700306
Brahy.S04G0150700	1.988556978
Brahy.S02G0331600	1.963765726
Brahy.D04G0639600	2.079844371
Brahy.S02G0305200	-2.345758807
Brahy.D01G0411400	-5.604443589
Brahy.D01G0870700	-2.236109268
Brahy.S06G0187200	-2.924392677
Brahy.S09G0083800	-2.167346402
Brahy.D02G0627300	-2.088860034
Brahy.S05G0192900	-4.41004471
Brahy.D01G0748600	-1.792639265
Brahy.S08G0107600	2.062076417
Brahy.D02G0761200	-1.958444217
Brahy.S09G0214700	1.870248574
Brahy.S07G0175300	-3.846100705
Brahy.S03G0240500	-3.189719111
Brahy.D05G0136900	1.616927098
Brahy.D04G0434600	-4.303170943
Brahy.D02G0791900	2.02404384
Brahy.S04G0109700	-1.87467423
Brahy.S03G0248500	-3.531954378
Brahy.S07G0109800	-4.744175107
Brahy.D03G0206300	-1.830834256
Brahy.S02G0396500	-1.698638218
Brahy.S07G0107300	-3.799230128
Brahy.D02G0266400	-1.74798027
Brahy.D03G0160700	-2.106748631
Brahy.D01G0156000	1.866486664
Brahy.S04G0353500	-1.870270063
Brahy.D01G0198000	-2.523742265
Brahy.D03G0380400	-1.749112803
Brahy.S06G0210100	-1.836596353
Brahy.D01G0036500	-2.121764624
Brahy.S02G0134500	-3.043911748
Brahy.S08G0228200	2.604160378
Brahy.D04G0473300	-4.729933855
Brahy.D05G0012700	-2.924091796
Brahy.D03G0109700	-1.648620889
Brahy.S08G0194400	-3.44157036
Brahy.D05G0030900	-3.305807687
Brahy.D03G0568300	1.907335446
Brahy.D03G0112400	-4.042549981
Brahy.D01G0579600	-2.532920809
Brahy.S03G0305500	-5.216157817
Brahy.S04G0250600	-2.421380445
Brahy.D01G0128700	1.854611433
Brahy.D02G0664100	-2.706571991
Brahy.S02G0205800	-2.769820832
Brahy.S06G0248100	3.066024899
Brahy.S04G0123700	-4.238652543
Brahy.D04G0478300	-2.281080842
Brahy.D04G0599800	-4.78820335
Brahy.D03G0128200	2.015434129
Brahy.D04G0578600	-2.352575442
Brahy.D01G0092900	-2.669497357
Brahy.D04G0204700	1.891198556
Brahy.D05G0039200	-2.989026452
Brahy.D02G0609300	1.671923146
Brahy.S06G0269800	2.943342523
Brahy.S04G0108700	-3.379772986
Brahy.D03G0720700	2.043486101
Brahy.D01G0943200	-1.683220894
Brahy.D02G0213000	-3.832780715
Brahy.S02G0316800	-3.94603972
Brahy.D02G0590400	-3.539008581
Brahy.S08G0155200	-3.138165306
Brahy.S04G0073200	-2.252919471
Brahy.D04G0085000	-4.7406361
Brahy.S01G0203700	-3.348695409
Brahy.D05G0107300	-1.52077029
Brahy.S01G0042200	-1.557859616
Brahy.S05G0203700	1.662097641
Brahy.D01G0134500	-2.202003822
Brahy.D01G0984600	-3.188915639
Brahy.S03G0317900	1.766566765
Brahy.D02G0355900	-1.875253366
Brahy.S07G0154200	-2.637517429
Brahy.S02G0144100	-1.811237252
Brahy.D01G0321200	1.618318927
Brahy.S09G0022300	-2.976210607
Brahy.S06G0246200	1.953443709
Brahy.D03G0335800	-2.446157295
Brahy.S04G0255800	2.344517279
Brahy.S02G0060500	2.045855925
Brahy.D02G0334700	-3.07636798
Brahy.D03G0317900	1.553481862
Brahy.D03G0085500	-1.915103441
Brahy.S05G0191400	2.066720137
Brahy.D03G0715600	-2.478895737
Brahy.S10G0030700	-2.63075131
Brahy.D01G1037800	-1.584058416
Brahy.D02G0294000	-1.901363393
Brahy.S01G0086800	-1.825727963
Brahy.S08G0005900	1.811738686
Brahy.S02G0242100	-2.185699919
Brahy.D02G0050500	-3.863518445
Brahy.D02G0830000	1.698310553
Brahy.S07G0089800	-4.335437638
Brahy.D01G1048400	-2.083122155
Brahy.D04G0063500	-3.803824894
Brahy.D02G0309300	-1.647300388
Brahy.S01G0080800	-3.694247369
Brahy.S09G0064800	-1.964188815
Brahy.D03G0091900	-2.849624774
Brahy.D05G0242100	-2.071030467
Brahy.D01G0913800	-1.872238026
Brahy.S01G0268800	-2.13070186
Brahy.S05G0171900	-4.602726574
Brahy.S05G0102600	-2.058984494
Brahy.D05G0136500	1.674003176
Brahy.D04G0491000	-1.981623516
Brahy.S04G0302100	1.630079862
Brahy.D01G0420100	-1.825830597
Brahy.D01G0639300	-3.86768116
Brahy.D03G0356900	-2.506624668
Brahy.S01G0208300	1.77768379
Brahy.D03G0647200	-2.516002873
Brahy.S08G0028000	-4.0932948
Brahy.D02G0277300	-4.447002153
Brahy.D05G0343300	-6.061563109
Brahy.S04G0257200	-2.984339116
Brahy.D05G0354900	1.791429109
Brahy.D04G0064900	-2.464183035
Brahy.D01G0867400	-3.543264431
Brahy.S07G0110200	-2.374594427
Brahy.S01G0386100	-4.146559441
Brahy.S01G0129300	-2.179855719
Brahy.D03G0572900	-5.013684673
Brahy.D01G0101000	-2.0463453
Brahy.D01G0286900	-2.577194657
Brahy.S08G0210600	-3.355493018
Brahy.D02G0696600	-3.984029865
Brahy.S01G0076800	-2.038283763
Brahy.D01G0073000	-2.231617114
Brahy.D02G0688000	1.882487935
Brahy.D05G0222000	-4.258196254
Brahy.S03G0221800	-2.031554109
Brahy.D05G0252300	-1.733924356
Brahy.D03G0128500	3.013481166
Brahy.D05G0171000	-1.718086707
Brahy.S08G0134500	-4.306247322
Brahy.D05G0266200	1.688736259
Brahy.S06G0158000	-2.236654685
Brahy.D02G0344800	-4.101959127
Brahy.D01G0947600	-2.107108284
Brahy.D02G0664400	-2.540407174
Brahy.S08G0083100	-1.49023823
Brahy.S02G0107800	1.759331481
Brahy.D03G0453100	4.206160285
Brahy.S06G0235000	1.774360164
Brahy.D03G0075700	1.62893819
Brahy.D02G0812600	-1.888579159
Brahy.D01G0104700	-5.76642593
Brahy.S03G0273700	3.643521104
Brahy.D01G0039500	-5.199401771
