bhdid	bsid
Brahy.D04G0057000	Brast10G042300
Brahy.D04G0057100	Brast10G042600
Brahy.D04G0057300	Brast10G042700
Brahy.D04G0057400	Brast10G042800
Brahy.D04G0057600	Brast10G042900
Brahy.D04G0057700	Brast10G043000
Brahy.D04G0057900	Brast10G043200
Brahy.D04G0058000	Brast10G043300
Brahy.D04G0058100	Brast10G043600
Brahy.D04G0058200	Brast10G043700
Brahy.D04G0058300	Brast10G043900
Brahy.D04G0059100	Brast10G044300
Brahy.D04G0120000	Brast10G103900
Brahy.D04G0120300	Brast10G104100
Brahy.D04G0120500	Brast10G104200
Brahy.D04G0120600	Brast10G104500
Brahy.D04G0120700	Brast10G104600
Brahy.D04G0120800	Brast10G104700
Brahy.D04G0120900	Brast10G104900
Brahy.D04G0121000	Brast10G105000
Brahy.D04G0121100	Brast10G105100
Brahy.D04G0121200	Brast10G105300
Brahy.D04G0121500	Brast10G105500
Brahy.D04G0121600	Brast10G105900
Brahy.D04G0121900	Brast10G106100
Brahy.D04G0122300	Brast10G106300
Brahy.D04G0122500	Brast10G106500
Brahy.D04G0122600	Brast10G106700
Brahy.D04G0122800	Brast10G106900
Brahy.D04G0123200	Brast10G107400
Brahy.D04G0123300	Brast10G107500
Brahy.D04G0123500	Brast10G107600
Brahy.D04G0123600	Brast10G107700
Brahy.D04G0123800	Brast10G107800
Brahy.D04G0124000	Brast10G107900
Brahy.D04G0124200	Brast10G108000
Brahy.D04G0229300	Brast10G129600
Brahy.D04G0229600	Brast10G130100
Brahy.D04G0230300	Brast10G130500
Brahy.D04G0230400	Brast10G130600
Brahy.D04G0230500	Brast10G130700
Brahy.D04G0230600	Brast10G130800
Brahy.D04G0231000	Brast10G131000
Brahy.D04G0231100	Brast10G131100
Brahy.D04G0231500	Brast10G131200
Brahy.D04G0231700	Brast10G131400
Brahy.D04G0231800	Brast10G131600
Brahy.D04G0231900	Brast10G131700
Brahy.D04G0232000	Brast10G131800
Brahy.D04G0232600	Brast10G132000
Brahy.D04G0232700	Brast10G132100
Brahy.D04G0232800	Brast10G132300
Brahy.D04G0233200	Brast10G132400
Brahy.D04G0233600	Brast10G132800
Brahy.D04G0233800	Brast10G132900
Brahy.D04G0234900	Brast10G133100
Brahy.D04G0235000	Brast10G133200
Brahy.D04G0235100	Brast10G133300
Brahy.D04G0235600	Brast10G135300
Brahy.D04G0261600	Brast10G100900
Brahy.D04G0261700	Brast10G101000
Brahy.D04G0262100	Brast10G101100
Brahy.D04G0262500	Brast10G101200
Brahy.D04G0262900	Brast10G101500
Brahy.D04G0263000	Brast10G101600
Brahy.D04G0263100	Brast10G101700
Brahy.D04G0263800	Brast10G101900
Brahy.D04G0264400	Brast10G102000
Brahy.D04G0264500	Brast10G102100
Brahy.D04G0264600	Brast10G102200
Brahy.D04G0264700	Brast10G102400
Brahy.D04G0264800	Brast10G102500
Brahy.D04G0264900	Brast10G102600
Brahy.D04G0265000	Brast10G102800
Brahy.D04G0265200	Brast10G103000
Brahy.D04G0265700	Brast10G103200
Brahy.D04G0226000	Brast10G133500
Brahy.D04G0226300	Brast10G133700
Brahy.D04G0226800	Brast10G133900
Brahy.D04G0227200	Brast10G134400
Brahy.D04G0227300	Brast10G134500
Brahy.D04G0227400	Brast10G134600
Brahy.D04G0227500	Brast10G134800
Brahy.D04G0227600	Brast10G135000
Brahy.D04G0227900	Brast10G135400
Brahy.D04G0228200	Brast10G135600
Brahy.D04G0228400	Brast10G135700
Brahy.D04G0254100	Brast10G108200
Brahy.D04G0254500	Brast10G108500
Brahy.D04G0254700	Brast10G108900
Brahy.D04G0254800	Brast10G109000
Brahy.D04G0254900	Brast10G109100
Brahy.D04G0255000	Brast10G109200
Brahy.D04G0255100	Brast10G109300
Brahy.D04G0256700	Brast10G111000
Brahy.D04G0651900	Brast10G181200
Brahy.D04G0652200	Brast10G182200
Brahy.D04G0652400	Brast10G182300
Brahy.D04G0652600	Brast10G182500
Brahy.D04G0652700	Brast10G182600
Brahy.D04G0652800	Brast10G183400
Brahy.D04G0128000	Brast10G200600
Brahy.D04G0128100	Brast10G200500
Brahy.D04G0128200	Brast10G200400
Brahy.D04G0128300	Brast10G200300
Brahy.D04G0128400	Brast10G200200
Brahy.D04G0128700	Brast10G200100
Brahy.D04G0128800	Brast10G200000
Brahy.D04G0129100	Brast10G199800
Brahy.D04G0129200	Brast10G199700
Brahy.D04G0129400	Brast10G199600
Brahy.D04G0129500	Brast10G199400
Brahy.D04G0129700	Brast10G199300
Brahy.D04G0129800	Brast10G199200
Brahy.D04G0129900	Brast10G199100
Brahy.D04G0130000	Brast10G199000
Brahy.D04G0130200	Brast10G198800
Brahy.D04G0130300	Brast10G198700
Brahy.D04G0130400	Brast10G198600
Brahy.D04G0130500	Brast10G198500
Brahy.D04G0130600	Brast10G198300
Brahy.D04G0130800	Brast10G198200
Brahy.D04G0131100	Brast10G198100
Brahy.D04G0131300	Brast10G198000
Brahy.D04G0131700	Brast10G197600
Brahy.D04G0132100	Brast10G197200
Brahy.D04G0134000	Brast10G197100
Brahy.D04G0134100	Brast10G197000
Brahy.D04G0135100	Brast10G196600
Brahy.D04G0135200	Brast10G196500
Brahy.D04G0135400	Brast10G196400
Brahy.D04G0135600	Brast10G196300
Brahy.D04G0135700	Brast10G196200
Brahy.D04G0135900	Brast10G196100
Brahy.D04G0136000	Brast10G196000
Brahy.D04G0136100	Brast10G195900
Brahy.D04G0136200	Brast10G195800
Brahy.D04G0136300	Brast10G195700
Brahy.D04G0136400	Brast10G195600
Brahy.D04G0136500	Brast10G195300
Brahy.D04G0136900	Brast10G195200
Brahy.D04G0137000	Brast10G194700
Brahy.D04G0137200	Brast10G194500
Brahy.D04G0137300	Brast10G192300
Brahy.D04G0137800	Brast10G190900
Brahy.D04G0137900	Brast10G190800
Brahy.D04G0138000	Brast10G190700
Brahy.D04G0138200	Brast10G190500
Brahy.D04G0138600	Brast10G190200
Brahy.D04G0138900	Brast10G190000
Brahy.D04G0139300	Brast10G189800
Brahy.D04G0139400	Brast10G189700
Brahy.D04G0139800	Brast10G189600
Brahy.D04G0140000	Brast10G189500
Brahy.D04G0140200	Brast10G189400
Brahy.D04G0140700	Brast10G189300
Brahy.D04G0140800	Brast10G189100
Brahy.D04G0141100	Brast10G188800
Brahy.D04G0141300	Brast10G188700
Brahy.D04G0141400	Brast10G188600
Brahy.D04G0141500	Brast10G188500
Brahy.D04G0141600	Brast10G188400
Brahy.D04G0141700	Brast10G188300
Brahy.D04G0142300	Brast10G188100
Brahy.D04G0142500	Brast10G187900
Brahy.D04G0142600	Brast10G187800
Brahy.D04G0142700	Brast10G187700
Brahy.D04G0142800	Brast10G187600
Brahy.D04G0143100	Brast10G187500
Brahy.D04G0143300	Brast10G187400
Brahy.D04G0144500	Brast10G187200
Brahy.D04G0145600	Brast10G186800
Brahy.D04G0145700	Brast10G186700
Brahy.D04G0145800	Brast10G186600
Brahy.D04G0145900	Brast10G186500
Brahy.D04G0146000	Brast10G186400
Brahy.D04G0146100	Brast10G186300
Brahy.D04G0147200	Brast10G185600
Brahy.D04G0147300	Brast10G185500
Brahy.D04G0147500	Brast10G185300
Brahy.D04G0147800	Brast10G185100
Brahy.D04G0148000	Brast10G184800
Brahy.D04G0148200	Brast10G184700
Brahy.D04G0148900	Brast10G184300
Brahy.D04G0149000	Brast10G184200
Brahy.D04G0149100	Brast10G184100
Brahy.D04G0149400	Brast10G184000
Brahy.D04G0149600	Brast10G183900
Brahy.D04G0149900	Brast10G183600
Brahy.D04G0153800	Brast10G182100
Brahy.D04G0154500	Brast10G181700
Brahy.D04G0154600	Brast10G181600
Brahy.D04G0154900	Brast10G181500
Brahy.D04G0156100	Brast10G181100
Brahy.D04G0156500	Brast10G181000
Brahy.D04G0158400	Brast10G180300
Brahy.D04G0159900	Brast10G180200
Brahy.D04G0160200	Brast10G180100
Brahy.D04G0160300	Brast10G180000
Brahy.D04G0160400	Brast10G179900
Brahy.D04G0160600	Brast10G179800
Brahy.D04G0161600	Brast10G179600
Brahy.D04G0161700	Brast10G179500
Brahy.D04G0161800	Brast10G179400
Brahy.D04G0161900	Brast10G179300
Brahy.D04G0162000	Brast10G179200
Brahy.D04G0163100	Brast10G179100
Brahy.D04G0163500	Brast10G178900
Brahy.D04G0163800	Brast10G178800
Brahy.D04G0164000	Brast10G178700
Brahy.D04G0164300	Brast10G178500
Brahy.D04G0164900	Brast10G178200
Brahy.D04G0165300	Brast10G178100
Brahy.D04G0165400	Brast10G178000
Brahy.D04G0165500	Brast10G177900
Brahy.D04G0165600	Brast10G177800
Brahy.D04G0166700	Brast10G177500
Brahy.D04G0166900	Brast10G177400
Brahy.D04G0167200	Brast10G177300
Brahy.D04G0167700	Brast10G177100
Brahy.D04G0167800	Brast10G176800
Brahy.D04G0168200	Brast10G176500
Brahy.D04G0169200	Brast10G176200
Brahy.D04G0169400	Brast10G176100
Brahy.D04G0169600	Brast10G175900
Brahy.D04G0169800	Brast10G175700
Brahy.D04G0169900	Brast10G175600
Brahy.D04G0170000	Brast10G175400
Brahy.D04G0170100	Brast10G175300
Brahy.D04G0170300	Brast10G174800
Brahy.D04G0170600	Brast10G174600
Brahy.D04G0170900	Brast10G174500
Brahy.D04G0171100	Brast10G174400
Brahy.D04G0171200	Brast10G174300
Brahy.D04G0171300	Brast10G174200
Brahy.D04G0171600	Brast10G173800
Brahy.D04G0172300	Brast10G173600
Brahy.D04G0172500	Brast10G173400
Brahy.D04G0172700	Brast10G173300
Brahy.D04G0172800	Brast10G173200
Brahy.D04G0173100	Brast10G173000
Brahy.D04G0173200	Brast10G172900
Brahy.D04G0173300	Brast10G172800
Brahy.D04G0173400	Brast10G172700
Brahy.D04G0173600	Brast10G172600
Brahy.D04G0173800	Brast10G172500
Brahy.D04G0174100	Brast10G172400
Brahy.D04G0174700	Brast10G172200
Brahy.D04G0174800	Brast10G172100
Brahy.D04G0175200	Brast10G171900
Brahy.D04G0176000	Brast10G171800
Brahy.D04G0176100	Brast10G171700
Brahy.D04G0176200	Brast10G171500
Brahy.D04G0176300	Brast10G171400
Brahy.D04G0176400	Brast10G171300
Brahy.D04G0176500	Brast10G171200
Brahy.D04G0176600	Brast10G171100
Brahy.D04G0176800	Brast10G171000
Brahy.D04G0176900	Brast10G170900
Brahy.D04G0177500	Brast10G170600
Brahy.D04G0177600	Brast10G170300
Brahy.D04G0178200	Brast10G169600
Brahy.D04G0178700	Brast10G169200
Brahy.D04G0178900	Brast10G169100
Brahy.D04G0179100	Brast10G169000
Brahy.D04G0179300	Brast10G168800
Brahy.D04G0179500	Brast10G168200
Brahy.D04G0179800	Brast10G168000
Brahy.D04G0179900	Brast10G167900
Brahy.D04G0180000	Brast10G167800
Brahy.D04G0180100	Brast10G167700
Brahy.D04G0181200	Brast10G167200
Brahy.D04G0181600	Brast10G166800
Brahy.D04G0181700	Brast10G166700
Brahy.D04G0182000	Brast10G166300
Brahy.D04G0182300	Brast10G166200
Brahy.D04G0182500	Brast10G166100
Brahy.D04G0182700	Brast10G166000
Brahy.D04G0182800	Brast10G165900
Brahy.D04G0183000	Brast10G165500
Brahy.D04G0183200	Brast10G165400
Brahy.D04G0183300	Brast10G165200
Brahy.D04G0183600	Brast10G165000
Brahy.D04G0184000	Brast10G164900
Brahy.D04G0184500	Brast10G164400
Brahy.D04G0184600	Brast10G164300
Brahy.D04G0184700	Brast10G164200
Brahy.D04G0184800	Brast10G164100
Brahy.D04G0184900	Brast10G163900
Brahy.D04G0185300	Brast10G163500
Brahy.D04G0185400	Brast10G163400
Brahy.D04G0185500	Brast10G163300
Brahy.D04G0185700	Brast10G163200
Brahy.D04G0235200	Brast10G129200
Brahy.D04G0235300	Brast10G129000
Brahy.D04G0235400	Brast10G128500
Brahy.D04G0236300	Brast10G128400
Brahy.D04G0237100	Brast10G128100
Brahy.D04G0237200	Brast10G127900
Brahy.D04G0237300	Brast10G127800
Brahy.D04G0237600	Brast10G127700
Brahy.D04G0237800	Brast10G127600
Brahy.D04G0237900	Brast10G127500
Brahy.D04G0238000	Brast10G127400
Brahy.D04G0238100	Brast10G126900
Brahy.D04G0238200	Brast10G126800
Brahy.D04G0238300	Brast10G126400
Brahy.D04G0238500	Brast10G126300
Brahy.D04G0238600	Brast10G126200
Brahy.D04G0238800	Brast10G126100
Brahy.D04G0238900	Brast10G126000
Brahy.D04G0239100	Brast10G125900
Brahy.D04G0239600	Brast10G125800
Brahy.D04G0239700	Brast10G125700
Brahy.D04G0240000	Brast10G125600
Brahy.D04G0240100	Brast10G125500
Brahy.D04G0240200	Brast10G125400
Brahy.D04G0240300	Brast10G125300
Brahy.D04G0240400	Brast10G125200
Brahy.D04G0240600	Brast10G124900
Brahy.D04G0240800	Brast10G124800
Brahy.D04G0241000	Brast10G124600
Brahy.D04G0241500	Brast10G124400
Brahy.D04G0241600	Brast10G124300
Brahy.D04G0241700	Brast10G124200
Brahy.D04G0241900	Brast10G124100
Brahy.D04G0242000	Brast10G124000
Brahy.D04G0242100	Brast10G123900
Brahy.D04G0242200	Brast10G123800
Brahy.D04G0242800	Brast10G123600
Brahy.D04G0242900	Brast10G123500
Brahy.D04G0243000	Brast10G123400
Brahy.D04G0243200	Brast10G123100
Brahy.D04G0243300	Brast10G123000
Brahy.D04G0243400	Brast10G122900
Brahy.D04G0243500	Brast10G122800
Brahy.D04G0243700	Brast10G122600
Brahy.D04G0243900	Brast10G122400
Brahy.D04G0245400	Brast10G122100
Brahy.D04G0245500	Brast10G122000
Brahy.D04G0246100	Brast10G121900
Brahy.D04G0246200	Brast10G121800
Brahy.D04G0246300	Brast10G121700
Brahy.D04G0246500	Brast10G121500
Brahy.D04G0246600	Brast10G121400
Brahy.D04G0246700	Brast10G121300
Brahy.D04G0246900	Brast10G121200
Brahy.D04G0247000	Brast10G121000
Brahy.D04G0247100	Brast10G120800
Brahy.D04G0247200	Brast10G120700
Brahy.D04G0247300	Brast10G120600
Brahy.D04G0247400	Brast10G120400
Brahy.D04G0247800	Brast10G120100
Brahy.D04G0248700	Brast10G119700
Brahy.D04G0248800	Brast10G119600
Brahy.D04G0248900	Brast10G119100
Brahy.D04G0249600	Brast10G118900
Brahy.D04G0249700	Brast10G118700
Brahy.D04G0249800	Brast10G118600
Brahy.D04G0250100	Brast10G118500
Brahy.D04G0250600	Brast10G118400
Brahy.D04G0250700	Brast10G118300
Brahy.D04G0250800	Brast10G118100
Brahy.D04G0251000	Brast10G117800
Brahy.D04G0251200	Brast10G117700
Brahy.D04G0251300	Brast10G117600
Brahy.D04G0252200	Brast10G117500
Brahy.D04G0252300	Brast10G117400
Brahy.D04G0252900	Brast10G117100
Brahy.D04G0253300	Brast10G117000
Brahy.D04G0253500	Brast10G116800
Brahy.D04G0202700	Brast10G155000
Brahy.D04G0202800	Brast10G154900
Brahy.D04G0203500	Brast10G154800
Brahy.D04G0203600	Brast10G154700
Brahy.D04G0203700	Brast10G154600
Brahy.D04G0204000	Brast10G154400
Brahy.D04G0204100	Brast10G154300
Brahy.D04G0204700	Brast10G154200
Brahy.D04G0204900	Brast10G154000
Brahy.D04G0205100	Brast10G153800
Brahy.D04G0205200	Brast10G153700
Brahy.D04G0205400	Brast10G153600
Brahy.D04G0205500	Brast10G153500
Brahy.D04G0205600	Brast10G153400
Brahy.D04G0205700	Brast10G153300
Brahy.D04G0205800	Brast10G153100
Brahy.D04G0205900	Brast10G153000
Brahy.D04G0206000	Brast10G152800
Brahy.D04G0207200	Brast10G152500
Brahy.D04G0207300	Brast10G152400
Brahy.D04G0207400	Brast10G152300
Brahy.D04G0207500	Brast10G152200
Brahy.D04G0208200	Brast10G151900
Brahy.D04G0208700	Brast10G151600
Brahy.D04G0210400	Brast10G151300
Brahy.D04G0210500	Brast10G151200
Brahy.D04G0210600	Brast10G151100
Brahy.D04G0211100	Brast10G151000
Brahy.D04G0211900	Brast10G150600
Brahy.D04G0212100	Brast10G150500
Brahy.D04G0212300	Brast10G150400
Brahy.D04G0212600	Brast10G150300
Brahy.D04G0212700	Brast10G150200
Brahy.D04G0213200	Brast10G150100
Brahy.D04G0213300	Brast10G150000
Brahy.D04G0213400	Brast10G149900
Brahy.D04G0213500	Brast10G149800
Brahy.D04G0213900	Brast10G148700
Brahy.D04G0214100	Brast10G148600
Brahy.D04G0214200	Brast10G148500
Brahy.D04G0214400	Brast10G148400
Brahy.D04G0214700	Brast10G148300
Brahy.D04G0214800	Brast10G148200
Brahy.D04G0215200	Brast10G148100
Brahy.D04G0215300	Brast10G148000
Brahy.D04G0215600	Brast10G147600
Brahy.D04G0216200	Brast10G147200
Brahy.D04G0216300	Brast10G147100
Brahy.D04G0216400	Brast10G147000
Brahy.D04G0216600	Brast10G146900
Brahy.D04G0217400	Brast10G146300
Brahy.D04G0217500	Brast10G146200
Brahy.D04G0217800	Brast10G146100
Brahy.D04G0218000	Brast10G145900
Brahy.D04G0218200	Brast10G145800
Brahy.D04G0218300	Brast10G145500
Brahy.D04G0218700	Brast10G145400
Brahy.D04G0218900	Brast10G145300
Brahy.D04G0219000	Brast10G145200
Brahy.D04G0219300	Brast10G145100
Brahy.D04G0220500	Brast10G143200
Brahy.D04G0219600	Brast10G141000
Brahy.D04G0219800	Brast10G140800
Brahy.D04G0219900	Brast10G140700
Brahy.D04G0220000	Brast10G140600
Brahy.D04G0220200	Brast10G140500
Brahy.D04G0220600	Brast10G140100
Brahy.D04G0220700	Brast10G140000
Brahy.D04G0220800	Brast10G139800
Brahy.D04G0220900	Brast10G139700
Brahy.D04G0221200	Brast10G139400
Brahy.D04G0221300	Brast10G139300
Brahy.D04G0221600	Brast10G139200
Brahy.D04G0221900	Brast10G139100
Brahy.D04G0222200	Brast10G138900
Brahy.D04G0222300	Brast10G138700
Brahy.D04G0222400	Brast10G138600
Brahy.D04G0222500	Brast10G138400
Brahy.D04G0222700	Brast10G138200
Brahy.D04G0223000	Brast10G137900
Brahy.D04G0223400	Brast10G137700
Brahy.D04G0223600	Brast10G137600
Brahy.D04G0223900	Brast10G137500
Brahy.D04G0224200	Brast10G137400
Brahy.D04G0224500	Brast10G137300
Brahy.D04G0224600	Brast10G137200
Brahy.D04G0224800	Brast10G137000
Brahy.D04G0224900	Brast10G136800
Brahy.D04G0225300	Brast10G136500
Brahy.D04G0225400	Brast10G136400
Brahy.D04G0225500	Brast10G136300
Brahy.D04G0225700	Brast10G136200
Brahy.D04G0225800	Brast10G136100
Brahy.D04G0226200	Brast10G133800
Brahy.D04G0188400	Brast10G162700
Brahy.D04G0188600	Brast10G162500
Brahy.D04G0188700	Brast10G162400
Brahy.D04G0188800	Brast10G162300
Brahy.D04G0188900	Brast10G162200
Brahy.D04G0189100	Brast10G162100
Brahy.D04G0191200	Brast10G161700
Brahy.D04G0191600	Brast10G160900
Brahy.D04G0192500	Brast10G160400
Brahy.D04G0192600	Brast10G160200
Brahy.D04G0193700	Brast10G159300
Brahy.D04G0194500	Brast10G159200
Brahy.D04G0194600	Brast10G159100
Brahy.D04G0194900	Brast10G159000
Brahy.D04G0195100	Brast10G158800
Brahy.D04G0195200	Brast10G158700
Brahy.D04G0195300	Brast10G158600
Brahy.D04G0197500	Brast10G157900
Brahy.D04G0197800	Brast10G157700
Brahy.D04G0198100	Brast10G157600
Brahy.D04G0198200	Brast10G157500
Brahy.D04G0198400	Brast10G157300
Brahy.D04G0198500	Brast10G157000
Brahy.D04G0198600	Brast10G156800
Brahy.D04G0198900	Brast10G156700
Brahy.D04G0199000	Brast10G156600
Brahy.D04G0199100	Brast10G156500
Brahy.D04G0199300	Brast10G156400
Brahy.D04G0199400	Brast10G156300
Brahy.D04G0199900	Brast10G155900
Brahy.D04G0115500	Brast10G100600
Brahy.D04G0115700	Brast10G100400
Brahy.D04G0115900	Brast10G100300
Brahy.D04G0116000	Brast10G100200
Brahy.D04G0116100	Brast10G100100
Brahy.D04G0117200	Brast10G099700
Brahy.D04G0117400	Brast10G099500
Brahy.D04G0117500	Brast10G099400
Brahy.D04G0117600	Brast10G099300
Brahy.D04G0117800	Brast10G098400
Brahy.D04G0117900	Brast10G098200
Brahy.D04G0118200	Brast10G098000
Brahy.D04G0118500	Brast10G097400
Brahy.D04G0118600	Brast10G097100
Brahy.D04G0118700	Brast10G097000
Brahy.D04G0119000	Brast10G096700
Brahy.D04G0119400	Brast10G096600
Brahy.D04G0119600	Brast10G096500
Brahy.D04G0119700	Brast10G096400
Brahy.D04G0119800	Brast10G096300
Brahy.D04G0119900	Brast10G096200
Brahy.D04G0051800	Brast10G047200
Brahy.D04G0051900	Brast10G047100
Brahy.D04G0052000	Brast10G046900
Brahy.D04G0052100	Brast10G046800
Brahy.D04G0052300	Brast10G046700
Brahy.D04G0052400	Brast10G046400
Brahy.D04G0052700	Brast10G046200
Brahy.D04G0053100	Brast10G045800
Brahy.D04G0053300	Brast10G045700
Brahy.D04G0053400	Brast10G045300
Brahy.D04G0053700	Brast10G045200
Brahy.D04G0053800	Brast10G045100
Brahy.D04G0054000	Brast10G044800
Brahy.D04G0054100	Brast10G044700
Brahy.D04G0054200	Brast10G044600
Brahy.D04G0054300	Brast10G044500
Brahy.D04G0059300	Brast10G048700
Brahy.D04G0059400	Brast10G048600
Brahy.D04G0059500	Brast10G048500
Brahy.D04G0059700	Brast10G048200
Brahy.D04G0059800	Brast10G048100
Brahy.D04G0059900	Brast10G048000
Brahy.D04G0060000	Brast10G047900
Brahy.D04G0060200	Brast10G047800
Brahy.D04G0107400	Brast10G089400
Brahy.D04G0107500	Brast10G089000
Brahy.D04G0107600	Brast10G088900
Brahy.D04G0107800	Brast10G088800
Brahy.D04G0107900	Brast10G088600
Brahy.D04G0108000	Brast10G088500
Brahy.D04G0108200	Brast10G088100
Brahy.D05G0222500	Brast04G124500
Brahy.D05G0207200	Brast06G231200
Brahy.D05G0207700	Brast06G230700
Brahy.D05G0207800	Brast06G230600
Brahy.D05G0208000	Brast06G230500
Brahy.D05G0209300	Brast09G142700
Brahy.D05G0209400	Brast09G142800
Brahy.D05G0209500	Brast09G142900
Brahy.D05G0209600	Brast09G143000
Brahy.D05G0209800	Brast09G143400
Brahy.D05G0209900	Brast09G143600
Brahy.D05G0210000	Brast09G143700
Brahy.D05G0210100	Brast09G143800
Brahy.D05G0210200	Brast09G143900
Brahy.D05G0210400	Brast09G144000
Brahy.D05G0210500	Brast09G144100
Brahy.D05G0210600	Brast09G144200
Brahy.D05G0210700	Brast09G144300
Brahy.D05G0210800	Brast09G144400
Brahy.D05G0211100	Brast09G144700
Brahy.D05G0211500	Brast09G144800
Brahy.D05G0211600	Brast09G144900
Brahy.D05G0211800	Brast09G145100
Brahy.D05G0212100	Brast09G145300
Brahy.D05G0212300	Brast09G145400
Brahy.D05G0212500	Brast09G145500
Brahy.D05G0212600	Brast09G145600
Brahy.D05G0212900	Brast09G145900
Brahy.D05G0213000	Brast09G146000
Brahy.D05G0213100	Brast09G146200
Brahy.D05G0213300	Brast09G146300
Brahy.D05G0213400	Brast09G146400
Brahy.D05G0213600	Brast09G146600
Brahy.D05G0213700	Brast09G146700
Brahy.D05G0213800	Brast09G146800
Brahy.D05G0213900	Brast09G146900
Brahy.D05G0214000	Brast09G147000
Brahy.D05G0214100	Brast09G147100
Brahy.D05G0214300	Brast09G147200
Brahy.D05G0214600	Brast09G147500
Brahy.D05G0214700	Brast09G147600
Brahy.D05G0214800	Brast09G147700
Brahy.D05G0214900	Brast09G147800
Brahy.D05G0215000	Brast09G147900
Brahy.D05G0215100	Brast09G148000
Brahy.D05G0215200	Brast09G148100
Brahy.D05G0215300	Brast09G148200
Brahy.D05G0215400	Brast09G148300
Brahy.D05G0215500	Brast09G148400
Brahy.D05G0215700	Brast09G148500
Brahy.D05G0215800	Brast09G148600
Brahy.D05G0216000	Brast09G148800
Brahy.D05G0216200	Brast09G148900
Brahy.D05G0216400	Brast09G149000
Brahy.D05G0216500	Brast09G149100
Brahy.D05G0216600	Brast09G149200
Brahy.D05G0216700	Brast09G149300
Brahy.D05G0216900	Brast09G149400
Brahy.D05G0217000	Brast09G149500
Brahy.D05G0217200	Brast09G149700
Brahy.D05G0217300	Brast09G149800
Brahy.D05G0217400	Brast09G149900
Brahy.D05G0217500	Brast09G150000
Brahy.D05G0217600	Brast09G150100
Brahy.D05G0217700	Brast09G150200
Brahy.D05G0217800	Brast09G150300
Brahy.D05G0217900	Brast09G150400
Brahy.D05G0218000	Brast09G150600
Brahy.D05G0218200	Brast09G150700
Brahy.D05G0218300	Brast09G150800
Brahy.D05G0218500	Brast09G151000
Brahy.D05G0219200	Brast09G151500
Brahy.D05G0219300	Brast09G151600
Brahy.D05G0219400	Brast09G151700
Brahy.D05G0219500	Brast09G151800
Brahy.D05G0219600	Brast09G151900
Brahy.D05G0219900	Brast09G152000
Brahy.D05G0220100	Brast09G152100
