bhsid	bsid
Brahy.S09G0140500	Brast09G137400
Brahy.S09G0140600	Brast09G137500
Brahy.S09G0140700	Brast09G137600
Brahy.S09G0140800	Brast09G137700
Brahy.S09G0140900	Brast09G137800
Brahy.S09G0141000	Brast09G137900
Brahy.S09G0141200	Brast09G138100
Brahy.S09G0141300	Brast09G138200
Brahy.S09G0141400	Brast09G138300
Brahy.S09G0141500	Brast09G138400
Brahy.S09G0141600	Brast09G138500
Brahy.S09G0141700	Brast09G138600
Brahy.S09G0141800	Brast09G138700
Brahy.S09G0141900	Brast09G138800
Brahy.S09G0142000	Brast09G138900
Brahy.S09G0142100	Brast09G139000
Brahy.S09G0142200	Brast09G139100
Brahy.S09G0142300	Brast09G139200
Brahy.S09G0142400	Brast09G139400
Brahy.S09G0142500	Brast09G139500
Brahy.S09G0142600	Brast09G139600
Brahy.S09G0142700	Brast09G139700
Brahy.S09G0142800	Brast09G139800
Brahy.S09G0142900	Brast09G139900
Brahy.S09G0143000	Brast09G140000
Brahy.S09G0143100	Brast09G140100
Brahy.S09G0143200	Brast09G140200
Brahy.S09G0143300	Brast09G140300
Brahy.S09G0143400	Brast09G140400
Brahy.S09G0143500	Brast09G140500
Brahy.S09G0143600	Brast09G140600
Brahy.S09G0143700	Brast09G140700
Brahy.S09G0143800	Brast09G140800
Brahy.S09G0143900	Brast09G140900
Brahy.S09G0144000	Brast09G141000
Brahy.S09G0144100	Brast09G141100
Brahy.S09G0144200	Brast09G141200
Brahy.S09G0144600	Brast09G141300
Brahy.S09G0144700	Brast09G141400
Brahy.S09G0144800	Brast09G141500
Brahy.S09G0144900	Brast09G141600
Brahy.S09G0145000	Brast09G141700
Brahy.S09G0145100	Brast09G141800
Brahy.S09G0145200	Brast09G141900
Brahy.S09G0145300	Brast09G142000
Brahy.S09G0145400	Brast09G142100
Brahy.S09G0145500	Brast09G142200
Brahy.S09G0145600	Brast09G142300
Brahy.S09G0145700	Brast09G142400
Brahy.S09G0145800	Brast09G142500
Brahy.S09G0145900	Brast09G142600
Brahy.S09G0146200	Brast09G142800
Brahy.S09G0146300	Brast09G142900
Brahy.S09G0146400	Brast09G143000
Brahy.S09G0146500	Brast09G143100
Brahy.S09G0146600	Brast09G143200
Brahy.S09G0146700	Brast09G143300
Brahy.S09G0146800	Brast09G143400
Brahy.S09G0146900	Brast09G143500
Brahy.S09G0147100	Brast09G143600
Brahy.S09G0147300	Brast09G143700
Brahy.S09G0147400	Brast09G143800
Brahy.S09G0147700	Brast09G144100
Brahy.S09G0147800	Brast09G144200
Brahy.S09G0148100	Brast09G144500
Brahy.S09G0148300	Brast09G144800
Brahy.S09G0148400	Brast09G144900
Brahy.S09G0148500	Brast09G145000
Brahy.S09G0148600	Brast09G145100
Brahy.S09G0148700	Brast09G145200
Brahy.S09G0148900	Brast09G145400
Brahy.S09G0149000	Brast09G145500
Brahy.S09G0149100	Brast09G145600
Brahy.S09G0149200	Brast09G145700
Brahy.S09G0149400	Brast09G145800
Brahy.S09G0149500	Brast09G145900
Brahy.S09G0150000	Brast09G146300
Brahy.S09G0150100	Brast09G146400
Brahy.S09G0150200	Brast09G146500
Brahy.S09G0150400	Brast09G146700
Brahy.S09G0150500	Brast09G146800
Brahy.S09G0150700	Brast09G147000
Brahy.S09G0150800	Brast09G147100
Brahy.S09G0150900	Brast09G147200
Brahy.S09G0151000	Brast09G147300
Brahy.S09G0151100	Brast09G147400
Brahy.S09G0151200	Brast09G147500
Brahy.S09G0151300	Brast09G147600
Brahy.S09G0151400	Brast09G147700
Brahy.S09G0151500	Brast09G147800
Brahy.S09G0151600	Brast09G147900
Brahy.S09G0151700	Brast09G148000
Brahy.S09G0151800	Brast09G148100
Brahy.S09G0151900	Brast09G148200
Brahy.S09G0152000	Brast09G148300
Brahy.S09G0152200	Brast09G148500
Brahy.S09G0152300	Brast09G148600
Brahy.S09G0152400	Brast09G148700
Brahy.S09G0152500	Brast09G148800
Brahy.S09G0152600	Brast09G148900
Brahy.S09G0152700	Brast09G149000
Brahy.S09G0153000	Brast09G149200
Brahy.S09G0153100	Brast09G149300
Brahy.S09G0153200	Brast09G149400
Brahy.S09G0153500	Brast09G149700
Brahy.S09G0153600	Brast09G149800
Brahy.S09G0153700	Brast09G149900
Brahy.S09G0153800	Brast09G150000
Brahy.S09G0153900	Brast09G150100
Brahy.S09G0154000	Brast09G150200
Brahy.S09G0154100	Brast09G150300
Brahy.S09G0154200	Brast09G150400
Brahy.S09G0154300	Brast09G150500
Brahy.S09G0154400	Brast09G150600
Brahy.S09G0154600	Brast09G150700
Brahy.S09G0154900	Brast09G150900
Brahy.S09G0155000	Brast09G151000
Brahy.S09G0155100	Brast09G151100
Brahy.S09G0155200	Brast09G151200
Brahy.S09G0155300	Brast09G151300
Brahy.S09G0155400	Brast09G151400
Brahy.S09G0155500	Brast09G151500
Brahy.S09G0155600	Brast09G151600
Brahy.S09G0155700	Brast09G151700
Brahy.S09G0155900	Brast09G151800
Brahy.S09G0156000	Brast09G151900
Brahy.S09G0156100	Brast09G152000
Brahy.S09G0156200	Brast09G152100
Brahy.S09G0156400	Brast09G152300
Brahy.S09G0156500	Brast09G152400
Brahy.S09G0156700	Brast09G152600
Brahy.S09G0156800	Brast09G152700
Brahy.S09G0156900	Brast09G152800
Brahy.S09G0157000	Brast09G152900
Brahy.S09G0157100	Brast09G153000
Brahy.S09G0157300	Brast09G153200
Brahy.S09G0157500	Brast09G153300
Brahy.S09G0157600	Brast09G153400
Brahy.S09G0157700	Brast09G153500
Brahy.S09G0157800	Brast09G153600
Brahy.S09G0157900	Brast09G153700
Brahy.S09G0158300	Brast09G154100
Brahy.S09G0158400	Brast09G154200
Brahy.S09G0158500	Brast09G154300
Brahy.S09G0158600	Brast09G154400
Brahy.S09G0158700	Brast09G154500
Brahy.S09G0158800	Brast09G154600
Brahy.S09G0158900	Brast09G154800
Brahy.S09G0159000	Brast09G154900
Brahy.S09G0159100	Brast09G155000
Brahy.S09G0159200	Brast09G155100
Brahy.S09G0159300	Brast09G155200
Brahy.S09G0159500	Brast09G155400
Brahy.S09G0159600	Brast09G155500
Brahy.S09G0159700	Brast09G155600
Brahy.S09G0159800	Brast09G155700
Brahy.S09G0159900	Brast09G155800
Brahy.S09G0160000	Brast09G155900
Brahy.S09G0160100	Brast09G156000
Brahy.S09G0160200	Brast09G156100
Brahy.S09G0160300	Brast09G156200
Brahy.S09G0160500	Brast09G156400
Brahy.S09G0160600	Brast09G156500
Brahy.S09G0160900	Brast09G156700
Brahy.S09G0161000	Brast09G156800
Brahy.S09G0161200	Brast09G157000
Brahy.S09G0161300	Brast09G157100
Brahy.S09G0161500	Brast09G157200
Brahy.S09G0161700	Brast09G157300
Brahy.S09G0161800	Brast09G157400
Brahy.S09G0161900	Brast09G157500
Brahy.S09G0162000	Brast09G157600
Brahy.S09G0162100	Brast09G157700
Brahy.S09G0162200	Brast09G157800
Brahy.S09G0162400	Brast09G158000
Brahy.S09G0162600	Brast09G158200
Brahy.S09G0162700	Brast09G158300
Brahy.S09G0162800	Brast09G158400
Brahy.S09G0163000	Brast09G158500
Brahy.S09G0163100	Brast09G158600
Brahy.S09G0163300	Brast09G158800
Brahy.S09G0163500	Brast09G159000
Brahy.S09G0163600	Brast09G159100
Brahy.S09G0163800	Brast09G159200
Brahy.S09G0164000	Brast09G159300
Brahy.S09G0164100	Brast09G159400
Brahy.S09G0164200	Brast09G159500
Brahy.S09G0164300	Brast09G159600
Brahy.S09G0164400	Brast09G159700
Brahy.S09G0164500	Brast09G159800
Brahy.S09G0164600	Brast09G159900
Brahy.S09G0164700	Brast09G160000
Brahy.S09G0164800	Brast09G160100
Brahy.S09G0164900	Brast09G160200
Brahy.S09G0165000	Brast09G160300
Brahy.S09G0165200	Brast09G160400
Brahy.S09G0165300	Brast09G160500
Brahy.S09G0165400	Brast09G160600
Brahy.S09G0165700	Brast09G160900
Brahy.S09G0165800	Brast09G161000
Brahy.S09G0165900	Brast09G161100
Brahy.S09G0166000	Brast09G161300
Brahy.S09G0166100	Brast09G161400
Brahy.S09G0166200	Brast09G161500
Brahy.S09G0166300	Brast09G161600
Brahy.S09G0166400	Brast09G161700
Brahy.S09G0166600	Brast09G161900
Brahy.S09G0166900	Brast09G162200
Brahy.S09G0167000	Brast09G162300
Brahy.S09G0167100	Brast09G162400
Brahy.S09G0167400	Brast09G162700
Brahy.S09G0167500	Brast09G162800
Brahy.S09G0167600	Brast09G162900
Brahy.S09G0167700	Brast09G163000
Brahy.S09G0167800	Brast09G163100
Brahy.S09G0168100	Brast09G163400
Brahy.S09G0168200	Brast09G163500
Brahy.S09G0168400	Brast09G163700
Brahy.S09G0168600	Brast09G164000
Brahy.S09G0168700	Brast09G164100
Brahy.S09G0168800	Brast09G164200
Brahy.S09G0169000	Brast09G164400
Brahy.S09G0169100	Brast09G164500
Brahy.S09G0169200	Brast09G164600
Brahy.S09G0169300	Brast09G164700
Brahy.S09G0169400	Brast09G164800
Brahy.S09G0169500	Brast09G164900
Brahy.S09G0169600	Brast09G165000
Brahy.S09G0169700	Brast09G165200
Brahy.S09G0169800	Brast09G165300
Brahy.S09G0169900	Brast09G165400
Brahy.S09G0170000	Brast09G165500
Brahy.S09G0170200	Brast09G165600
Brahy.S09G0170300	Brast09G165700
Brahy.S09G0170500	Brast09G165900
Brahy.S09G0170600	Brast09G166000
Brahy.S09G0170800	Brast09G166200
Brahy.S09G0170900	Brast09G166300
Brahy.S09G0171100	Brast09G166500
Brahy.S09G0171200	Brast09G166600
Brahy.S09G0171300	Brast09G166700
Brahy.S09G0171500	Brast09G166900
Brahy.S09G0171600	Brast09G167000
Brahy.S09G0171800	Brast09G167100
Brahy.S09G0171900	Brast09G167200
Brahy.S09G0172100	Brast09G167300
Brahy.S09G0172200	Brast09G167400
Brahy.S09G0172300	Brast09G167500
Brahy.S09G0172400	Brast09G167600
Brahy.S09G0172500	Brast09G167700
Brahy.S09G0172600	Brast09G167800
Brahy.S09G0172700	Brast09G167900
Brahy.S09G0172800	Brast09G168000
Brahy.S09G0173000	Brast09G168200
Brahy.S09G0173100	Brast09G168300
Brahy.S09G0173200	Brast09G168400
Brahy.S09G0173500	Brast09G168600
Brahy.S09G0173600	Brast09G168700
Brahy.S09G0173700	Brast09G168800
Brahy.S09G0173800	Brast09G168900
Brahy.S09G0173900	Brast09G169000
Brahy.S09G0174000	Brast09G169100
Brahy.S09G0174100	Brast09G169200
Brahy.S09G0174300	Brast09G169400
Brahy.S09G0175200	Brast09G169600
Brahy.S09G0175300	Brast09G169700
Brahy.S09G0175400	Brast09G169800
Brahy.S09G0175500	Brast09G169900
Brahy.S09G0175600	Brast09G170000
Brahy.S09G0175700	Brast09G170100
Brahy.S09G0175800	Brast09G170200
Brahy.S09G0175900	Brast09G170300
Brahy.S09G0176000	Brast09G170400
Brahy.S09G0176100	Brast09G170500
Brahy.S09G0176200	Brast09G170600
Brahy.S09G0176300	Brast09G170700
Brahy.S09G0176400	Brast09G170800
Brahy.S09G0176500	Brast09G170900
Brahy.S09G0176600	Brast09G171000
Brahy.S09G0176700	Brast09G171100
Brahy.S09G0176800	Brast09G171200
Brahy.S09G0176900	Brast09G171300
Brahy.S09G0177000	Brast09G171400
Brahy.S09G0177200	Brast09G171500
Brahy.S09G0177300	Brast09G171600
Brahy.S09G0177400	Brast09G171700
Brahy.S09G0177500	Brast09G171800
Brahy.S09G0177600	Brast09G171900
Brahy.S09G0177700	Brast09G172000
Brahy.S09G0177800	Brast09G172100
Brahy.S09G0177900	Brast09G172200
Brahy.S09G0178000	Brast09G172300
Brahy.S09G0178100	Brast09G172400
Brahy.S09G0178200	Brast09G172500
Brahy.S09G0178300	Brast09G172600
Brahy.S09G0178400	Brast09G172700
Brahy.S09G0178500	Brast09G172800
Brahy.S09G0178600	Brast09G172900
Brahy.S09G0178700	Brast09G173000
Brahy.S09G0178800	Brast09G173100
Brahy.S09G0178900	Brast09G173200
Brahy.S09G0179000	Brast09G173300
Brahy.S09G0179100	Brast09G173400
Brahy.S09G0179300	Brast09G173500
Brahy.S09G0179400	Brast09G173600
Brahy.S09G0179500	Brast09G173700
Brahy.S09G0179600	Brast09G173800
Brahy.S09G0179700	Brast09G173900
Brahy.S09G0179800	Brast09G174000
Brahy.S09G0179900	Brast09G174100
Brahy.S09G0180000	Brast09G174200
Brahy.S09G0180100	Brast09G174300
Brahy.S09G0180300	Brast09G174400
Brahy.S09G0180400	Brast09G174600
Brahy.S09G0180600	Brast09G174700
Brahy.S09G0180700	Brast09G174900
Brahy.S09G0181000	Brast09G175100
Brahy.S09G0181100	Brast09G175200
Brahy.S09G0181200	Brast09G175300
Brahy.S09G0181300	Brast09G175400
Brahy.S09G0181400	Brast09G175500
Brahy.S09G0181500	Brast09G175600
Brahy.S09G0181600	Brast09G175700
Brahy.S09G0181700	Brast09G175800
Brahy.S09G0181800	Brast09G175900
Brahy.S09G0181900	Brast09G176000
Brahy.S09G0182000	Brast09G176100
Brahy.S09G0182100	Brast09G176200
Brahy.S09G0182200	Brast09G176300
Brahy.S09G0182300	Brast09G176400
Brahy.S09G0182400	Brast09G176500
Brahy.S09G0182500	Brast09G176600
Brahy.S09G0182600	Brast09G176700
Brahy.S09G0182700	Brast09G176800
Brahy.S09G0182800	Brast09G176900
Brahy.S09G0182900	Brast09G177000
Brahy.S09G0183000	Brast09G177100
Brahy.S09G0183100	Brast09G177200
Brahy.S09G0183200	Brast09G177300
Brahy.S09G0183300	Brast09G177400
Brahy.S09G0183400	Brast09G177500
Brahy.S09G0183500	Brast09G177600
Brahy.S09G0183700	Brast09G177700
Brahy.S09G0183800	Brast09G177900
Brahy.S09G0184000	Brast09G178200
Brahy.S09G0184100	Brast09G178300
Brahy.S09G0184300	Brast09G178500
Brahy.S09G0184400	Brast09G178600
Brahy.S09G0184500	Brast09G178700
Brahy.S09G0184600	Brast09G178800
Brahy.S09G0184700	Brast09G178900
Brahy.S09G0184900	Brast09G179000
Brahy.S09G0185000	Brast09G179100
Brahy.S09G0185300	Brast09G179200
Brahy.S09G0185400	Brast09G179300
Brahy.S09G0185500	Brast09G179400
Brahy.S09G0185600	Brast09G179500
Brahy.S09G0185700	Brast09G179600
Brahy.S09G0185800	Brast09G179700
Brahy.S09G0185900	Brast09G179800
Brahy.S09G0186000	Brast09G179900
Brahy.S09G0186100	Brast09G180000
Brahy.S09G0186200	Brast09G180100
Brahy.S09G0186300	Brast09G180200
Brahy.S09G0186600	Brast09G180300
Brahy.S09G0186700	Brast09G180400
Brahy.S09G0186800	Brast09G180500
Brahy.S09G0186900	Brast09G180600
Brahy.S09G0187000	Brast09G180700
Brahy.S09G0187100	Brast09G180800
Brahy.S09G0187300	Brast09G181100
Brahy.S09G0187400	Brast09G181200
Brahy.S09G0187700	Brast09G181500
Brahy.S09G0187800	Brast09G181600
Brahy.S09G0187900	Brast09G181700
Brahy.S09G0188000	Brast09G181800
Brahy.S09G0188100	Brast09G181900
Brahy.S09G0188200	Brast09G182000
Brahy.S09G0188300	Brast09G182100
Brahy.S09G0188400	Brast09G182200
Brahy.S09G0188500	Brast09G182300
Brahy.S09G0188700	Brast09G182500
Brahy.S09G0188800	Brast09G182600
Brahy.S09G0188900	Brast09G182700
Brahy.S09G0189100	Brast09G182900
Brahy.S09G0189500	Brast09G183300
Brahy.S09G0189700	Brast09G183500
Brahy.S09G0189800	Brast09G183600
Brahy.S09G0189900	Brast09G183700
Brahy.S09G0190000	Brast09G183800
Brahy.S09G0190100	Brast09G183900
Brahy.S09G0190300	Brast09G184100
Brahy.S09G0190400	Brast09G184200
Brahy.S09G0190500	Brast09G184300
Brahy.S09G0190700	Brast09G184400
Brahy.S09G0190900	Brast09G184500
Brahy.S09G0191100	Brast09G184600
Brahy.S09G0191200	Brast09G184700
Brahy.S09G0191300	Brast09G184800
Brahy.S09G0191400	Brast09G184900
Brahy.S09G0191500	Brast09G185000
Brahy.S09G0191600	Brast09G185100
Brahy.S09G0191700	Brast09G185200
Brahy.S09G0191900	Brast09G185400
Brahy.S09G0192000	Brast09G185500
Brahy.S09G0192100	Brast09G185600
Brahy.S09G0192300	Brast09G185800
Brahy.S09G0192400	Brast09G185900
Brahy.S09G0192600	Brast09G186000
Brahy.S09G0192700	Brast09G186100
Brahy.S09G0192900	Brast09G186300
Brahy.S09G0193100	Brast09G186500
Brahy.S09G0193300	Brast09G186700
Brahy.S09G0193400	Brast09G186800
Brahy.S09G0193500	Brast09G186900
Brahy.S09G0193700	Brast09G187200
Brahy.S09G0193900	Brast09G187500
Brahy.S09G0194000	Brast09G187600
Brahy.S09G0194200	Brast09G187800
Brahy.S09G0194300	Brast09G187900
Brahy.S09G0194400	Brast09G188000
Brahy.S09G0194500	Brast09G188100
Brahy.S09G0194600	Brast09G188200
Brahy.S09G0194700	Brast09G188300
Brahy.S09G0194800	Brast09G188400
Brahy.S09G0194900	Brast09G188500
Brahy.S09G0195100	Brast09G188600
Brahy.S09G0195200	Brast09G188700
Brahy.S09G0195300	Brast09G188800
Brahy.S09G0195500	Brast09G188900
Brahy.S09G0195600	Brast09G189000
Brahy.S09G0195700	Brast09G189100
Brahy.S09G0195800	Brast09G189200
Brahy.S09G0196000	Brast09G189400
Brahy.S09G0196100	Brast09G189500
Brahy.S09G0196200	Brast09G189600
Brahy.S09G0196300	Brast09G189700
Brahy.S09G0196500	Brast09G189800
Brahy.S09G0196600	Brast09G189900
Brahy.S09G0196700	Brast09G190000
Brahy.S09G0196800	Brast09G190100
Brahy.S09G0196900	Brast09G190200
Brahy.S09G0197000	Brast09G190300
Brahy.S09G0197100	Brast09G190400
Brahy.S09G0197200	Brast09G190500
Brahy.S09G0197500	Brast09G190800
Brahy.S09G0197600	Brast09G190900
Brahy.S09G0197700	Brast09G191000
Brahy.S09G0197800	Brast09G191100
Brahy.S09G0197900	Brast09G191200
Brahy.S09G0198000	Brast09G191300
Brahy.S09G0198100	Brast09G191400
Brahy.S09G0198200	Brast09G191500
Brahy.S09G0198400	Brast09G191600
Brahy.S09G0198600	Brast09G191800
Brahy.S09G0198800	Brast09G192000
Brahy.S09G0199000	Brast09G192200
Brahy.S09G0199200	Brast09G192400
Brahy.S09G0199300	Brast09G192500
Brahy.S09G0199400	Brast09G192600
Brahy.S09G0199500	Brast09G192700
Brahy.S09G0199600	Brast09G192800
Brahy.S09G0199700	Brast09G192900
Brahy.S09G0199800	Brast09G193000
Brahy.S09G0199900	Brast09G193100
Brahy.S09G0200000	Brast09G193200
Brahy.S09G0200100	Brast09G193300
Brahy.S09G0200200	Brast09G193500
Brahy.S09G0200300	Brast09G193600
Brahy.S09G0200400	Brast09G193700
Brahy.S09G0200500	Brast09G193800
Brahy.S09G0200600	Brast09G193900
Brahy.S09G0200700	Brast09G194000
Brahy.S09G0200800	Brast09G194100
Brahy.S09G0200900	Brast09G194200
Brahy.S09G0201000	Brast09G194300
Brahy.S09G0201100	Brast09G194400
Brahy.S09G0201200	Brast09G194500
Brahy.S09G0201300	Brast09G194600
Brahy.S09G0201400	Brast09G194700
Brahy.S09G0201500	Brast09G194800
Brahy.S09G0201600	Brast09G194900
Brahy.S09G0201800	Brast09G195100
Brahy.S09G0201900	Brast09G195200
Brahy.S09G0202100	Brast09G195300
Brahy.S09G0202200	Brast09G195400
Brahy.S09G0202300	Brast09G195500
Brahy.S09G0202400	Brast09G195600
Brahy.S09G0202500	Brast09G195700
Brahy.S09G0202600	Brast09G195800
Brahy.S09G0202700	Brast09G195900
Brahy.S09G0202800	Brast09G196000
Brahy.S09G0202900	Brast09G196100
Brahy.S09G0203000	Brast09G196200
Brahy.S09G0203100	Brast09G196300
Brahy.S09G0203200	Brast09G196400
Brahy.S09G0203400	Brast09G196600
Brahy.S09G0203500	Brast09G196700
Brahy.S09G0203600	Brast09G196800
Brahy.S09G0203700	Brast09G196900
Brahy.S09G0203800	Brast09G197000
Brahy.S09G0203900	Brast09G197100
Brahy.S09G0204000	Brast09G197200
Brahy.S09G0204100	Brast09G197300
Brahy.S09G0204200	Brast09G197400
Brahy.S09G0204300	Brast09G197500
Brahy.S09G0204400	Brast09G197600
Brahy.S09G0204500	Brast09G197700
Brahy.S09G0204600	Brast09G197800
Brahy.S09G0204700	Brast09G197900
Brahy.S09G0204800	Brast09G198000
Brahy.S09G0204900	Brast09G198100
Brahy.S09G0205000	Brast09G198200
Brahy.S09G0205100	Brast09G198300
Brahy.S09G0205200	Brast09G198400
Brahy.S09G0205300	Brast09G198500
Brahy.S09G0205500	Brast09G198600
Brahy.S09G0205600	Brast09G198700
Brahy.S09G0205700	Brast09G198800
Brahy.S09G0205800	Brast09G198900
Brahy.S09G0205900	Brast09G199000
Brahy.S09G0206000	Brast09G199100
Brahy.S09G0206100	Brast09G199200
Brahy.S09G0206200	Brast09G199400
Brahy.S09G0206300	Brast09G199500
Brahy.S09G0206400	Brast09G199600
Brahy.S09G0206500	Brast09G199700
Brahy.S09G0206600	Brast09G199800
Brahy.S09G0206700	Brast09G200000
Brahy.S09G0206800	Brast09G200100
Brahy.S09G0206900	Brast09G200200
Brahy.S09G0207100	Brast09G200300
Brahy.S09G0207200	Brast09G200400
Brahy.S09G0207300	Brast09G200500
Brahy.S09G0207400	Brast09G200600
Brahy.S09G0207500	Brast09G200700
Brahy.S09G0207600	Brast09G200800
Brahy.S09G0207700	Brast09G200900
Brahy.S09G0207800	Brast09G201000
Brahy.S09G0207900	Brast09G201100
Brahy.S09G0208000	Brast09G201200
Brahy.S09G0208100	Brast09G201300
Brahy.S09G0208200	Brast09G201400
Brahy.S09G0208300	Brast09G201500
Brahy.S09G0208500	Brast09G201600
Brahy.S09G0208600	Brast09G201700
Brahy.S09G0209200	Brast09G202000
Brahy.S09G0209300	Brast09G202100
Brahy.S09G0209400	Brast09G202200
Brahy.S09G0209500	Brast09G202300
Brahy.S09G0209600	Brast09G202400
Brahy.S09G0209700	Brast09G202500
Brahy.S09G0210000	Brast09G202600
Brahy.S09G0210100	Brast09G202700
Brahy.S09G0210200	Brast09G202800
Brahy.S09G0210300	Brast09G202900
Brahy.S09G0210400	Brast09G203000
Brahy.S09G0210500	Brast09G203100
Brahy.S09G0210600	Brast09G203200
Brahy.S09G0210700	Brast09G203300
Brahy.S09G0210800	Brast09G203400
Brahy.S09G0210900	Brast09G203500
Brahy.S09G0211000	Brast09G203600
Brahy.S09G0211100	Brast09G203700
Brahy.S09G0211200	Brast09G203800
Brahy.S09G0211300	Brast09G203900
Brahy.S09G0211400	Brast09G204000
Brahy.S09G0211500	Brast09G204100
Brahy.S09G0211600	Brast09G204200
Brahy.S09G0211700	Brast09G204300
Brahy.S09G0211800	Brast09G204400
Brahy.S09G0211900	Brast09G204500
Brahy.S09G0212100	Brast09G204700
Brahy.S09G0212300	Brast09G204900
Brahy.S09G0212400	Brast09G205000
Brahy.S09G0212800	Brast09G205300
Brahy.S09G0212900	Brast09G205400
Brahy.S09G0213000	Brast09G205500
Brahy.S09G0213100	Brast09G205600
Brahy.S09G0213200	Brast09G205700
Brahy.S09G0213300	Brast09G205800
Brahy.S09G0213400	Brast09G205900
Brahy.S09G0213500	Brast09G206000
Brahy.S09G0213700	Brast09G206200
Brahy.S09G0213900	Brast09G206300
Brahy.S09G0214000	Brast09G206400
Brahy.S09G0214100	Brast09G206500
Brahy.S09G0214200	Brast09G206600
Brahy.S09G0214300	Brast09G206700
Brahy.S09G0214500	Brast09G206800
Brahy.S09G0214600	Brast09G206900
Brahy.S09G0214700	Brast09G207000
Brahy.S09G0214800	Brast09G207100
Brahy.S09G0214900	Brast09G207200
Brahy.S09G0215000	Brast09G207300
Brahy.S09G0215100	Brast09G207400
Brahy.S09G0215200	Brast09G207500
Brahy.S09G0215600	Brast09G207600
Brahy.S09G0215700	Brast09G207700
Brahy.S09G0215800	Brast09G207800
Brahy.S09G0215900	Brast09G207900
Brahy.S09G0216000	Brast09G208000
Brahy.S09G0216100	Brast09G208100
Brahy.S09G0216200	Brast09G208200
Brahy.S09G0216300	Brast09G208300
Brahy.S09G0216400	Brast09G208400
Brahy.S09G0216500	Brast09G208500
Brahy.S09G0216700	Brast09G208700
Brahy.S09G0216900	Brast09G208800
Brahy.S09G0217000	Brast09G208900
Brahy.S09G0217100	Brast09G209000
Brahy.S09G0217200	Brast09G209100
Brahy.S09G0217400	Brast09G209300
Brahy.S09G0217500	Brast09G209400
Brahy.S09G0217600	Brast09G209500
Brahy.S09G0217700	Brast09G209600
Brahy.S09G0217800	Brast09G209700
Brahy.S09G0217900	Brast09G209800
Brahy.S09G0218000	Brast09G209900
Brahy.S09G0218100	Brast09G210000
Brahy.S09G0218200	Brast09G210100
Brahy.S09G0218300	Brast09G210200
Brahy.S09G0218400	Brast09G210300
Brahy.S09G0218500	Brast09G210400
Brahy.S09G0218600	Brast09G210500
