"MM.pink"	"MM.green"	"MM.blue"	"MM.red"	"MM.turquoise"	"MM.yellow"	"MM.brown"	"MM.black"	"MM.grey"
"TRIDC7AG048970"	0.0713010813615565	0.403681103744767	0.63807509770294	0.316277501172271	-0.0307764224893489	-0.36599451197441	-0.752047442655793	-0.375013916337117	-0.323324834203624
"TRIDC3AG031290"	0.434638514224703	0.436298460484745	0.752434886466039	0.584469231612545	-0.473320744608386	-0.218272376451521	-0.592827419921991	-0.252548120867878	-0.280906341644295
"TRIDC5AG031110"	0.517052112850737	0.40245654389927	0.843041630909096	0.503301546854904	-0.639865851550989	-0.0619378969103569	-0.491781182342763	-0.143577070070411	-0.0179917167745617
"TRIDC5AG060280"	0.465307362706414	0.344483596862354	0.957384208742686	0.483735316407955	-0.287740687807658	-0.208105514229969	-0.750239541044836	-0.372543416993832	0.0763488016030557
"TRIDC7BG041060"	0.4486234109459	0.486608168382534	0.9044815113938	0.58444826848043	-0.410309699733188	-0.208098035482255	-0.737234347533856	-0.320910526340293	-0.123835787984953
"TRIDC3AG047850"	-0.355598687445308	-0.430072755659269	-0.671023062349728	-0.425776111116554	0.835697877533648	-0.0368056229712904	0.25959920155459	0.0234199154256459	-0.121460645647112
"TRIDC3AG038440"	-0.253664577992233	-0.246690389924544	-0.273066412577928	-0.160246683842278	0.884961199119235	-0.242726543982636	-0.257045990905439	-0.351568089037527	-0.338233546710737
"TRIDC2AG050360"	0.0744825840968466	0.0442711688436815	0.350286464866375	0.256667984776044	0.600735705541068	-0.336369239816304	-0.756179448574196	-0.530437043539362	-0.370209648769625
"TRIDC5AG063670"	0.168766374644028	-0.0601970941510292	0.566433241273207	0.0016576607973696	0.242116578649876	-0.281271627464005	-0.628491601830379	-0.450977357496639	0.183397226829377
"TRIDC2AG070390"	0.0356487819864608	0.226687417267363	0.348848405119821	0.282823711516091	-0.755484839487505	-0.0985267440109849	-0.0198672794760203	-0.0439695315781199	0.0830987733579781
"TRIDC5BG021070"	0.292086282315179	0.436491761284765	0.974320946984952	0.491873978068402	-0.239904063525952	-0.220345149173398	-0.785188946466914	-0.36565159649337	0.0777517018210722
"TRIDC6BG052020"	0.314993409874825	0.405037181070763	0.842447699731456	0.504045309695902	-0.571827992994254	-0.235235806356259	-0.59732531182433	-0.26671496759411	-0.0614081233177516
"TRIDC5BG075600"	-0.0795226649712855	0.190878965028612	0.397721966374969	0.12956462229703	0.216771081611859	-0.361170717104489	-0.648632703030085	-0.3741624457204	-0.383005983299968
"TRIDC4BG012780"	0.362807348578917	0.351165345809993	0.918171090290625	0.431739215935344	-0.0464823886938286	-0.252782819791742	-0.841294321613296	-0.444677420922767	-0.0823941313842513
"TRIDC1AG060830"	-0.0287379492444763	-0.20810124644519	0.087137037226527	-0.0163977265866434	0.91026180233785	-0.200443861177016	-0.480173237200438	-0.430262383416482	-0.0593612693199838
"TRIDC5BG082550"	-0.199199197608922	-0.165514995595203	0.0795649847320681	-0.219427099599589	0.548816095895224	-0.137754326443987	-0.243506969922893	-0.228370082359632	0.499593582440736
"TRIDC5AG058500"	-0.273876265625995	-0.308974025729835	-0.17220993170402	-0.322506535696705	0.801347082074192	-0.132520461473839	-0.155416695326995	-0.222198945834295	0.288761959536515
"TRIDC1AG046210"	0.198305348219429	0.50148380291628	0.380816885432244	0.504244928000008	0.353863700894381	-0.135702971944135	-0.626193333997131	-0.242533396826904	-0.401251513317197
"TRIDC6BG050210"	0.517994277733474	0.406371099524101	0.693499430191612	0.482352460056789	-0.704873129378443	-0.15434247174056	-0.372169049374661	-0.0641930309608323	-0.129366555501232
"TRIDC3BG069300"	0.0562685424567706	0.35676447156237	0.582210957691046	0.347385568816287	-0.524790595945805	-0.236126150655608	-0.406018379600589	-0.133331612205995	-0.12294191409007
"TRIDC7AG059070"	0.621814873661239	0.283885408142553	0.4121762447083	0.395176462411469	-0.746434618110684	0.294277919107783	0.00303616337485651	0.117502772280354	0.0776075128233131
"TRIDC1AG007770"	-0.319473584418863	-0.407246207774536	-0.582860769014852	-0.368239459532124	0.803496377618506	-0.096134018962523	0.135324378989735	-0.143622706746245	-0.172831780197247
"TRIDC3AG048220"	-0.261368391507386	-0.309438963181805	-0.478506011840059	-0.311380032881676	0.817271314483769	-0.0450364940651757	0.0205217927998394	-0.137567875866614	-0.185765563032997
"TRIDC5BG012890"	0.240776920958165	0.361403042029573	0.897893947490055	0.498266098311192	-0.0429687133821641	-0.286476151690865	-0.843088522838013	-0.47417142008029	0.00157260345138499
"TRIDC5BG023850"	-0.0743735200184634	-0.169450115386052	0.111454533256131	0.041402633470116	0.909241320023141	-0.268071566070556	-0.551289437035322	-0.480589325339849	-0.223237109730519
"TRIDC4BG057960"	-0.0833459530310919	0.363301214650288	-0.0550072176640235	0.128146011875812	0.489868896276939	-0.143537942907235	-0.270449586479561	-0.054788019398923	-0.379514629013798
"TRIDC2AG056930"	0.482330759252833	0.68626066443808	0.620075738744005	0.491526545598275	-0.514450499156066	-0.114763444546526	-0.436196552761053	-0.116542809524572	-0.240094826354389
"TRIDC4BG007090"	0.497704762001574	0.548580993204411	0.962804502753276	0.555044782812738	-0.410292033762274	-0.133263063273724	-0.736970452173696	-0.289222966502438	0.0383400363419479
"TRIDC6AG037400"	-0.182637982853942	-0.0654345290960758	0.128650917419875	-0.0116669314486347	0.710413019964432	-0.399817439162495	-0.563170763113961	-0.464523610320309	-0.356342091390238
"TRIDC5BG043690"	-0.189259400922445	-0.142816603648965	0.230147278786916	-0.15695599137485	0.619902322505481	-0.209838480982919	-0.457406700315434	-0.379846202636024	0.359380274418894
"TRIDC4AG013170"	0.603059248110485	0.858468740523481	0.546739026637308	0.454810912750353	-0.253748911979607	-0.0724559029067684	-0.529046081625299	-0.129215189542126	-0.286119745477583
"TRIDC4BG031520"	-0.180841385885309	-0.212565114405111	-0.261495292727151	-0.132689831797826	0.952630844524266	-0.160311953619482	-0.238450668589216	-0.276287656090416	-0.291953078240731
"TRIDC3AG034200"	0.0951921413823078	0.367103108153925	0.675830677083091	0.278252713882249	-0.224662073230311	-0.383163759529835	-0.634669108080833	-0.366153395480286	-0.126674558113403
"TRIDC3BG047130"	-0.345325328300559	-0.45140936792378	-0.608161303903175	-0.391573849033717	0.886027790838752	-0.0805622057197843	0.188931466225884	-0.130607956296687	-0.117899495349785
"TRIDC5AG073570"	-0.391820901752184	-0.458212931374511	-0.786996090311753	-0.496736669678184	0.568887904294453	-0.0967597790332374	0.494777008620069	0.194057635521116	-0.0663378866264429
"TRIDC5AG068340"	0.600184047680682	0.439829019290392	0.918903307004463	0.552387286276747	-0.393148953049036	-0.156462379902259	-0.693039376510671	-0.322752559030897	-0.0296978622309921
"TRIDC3AG000920"	0.0253337135347302	0.317791697491971	0.276335929850017	0.312520294086131	0.687515183136062	-0.266612160986197	-0.689149181341341	-0.430817433677649	-0.377374097592318
"TRIDC5AG020060"	0.565924306201435	0.592104606847765	0.737449757634648	0.45297832268587	-0.670948443476386	0.222188011552992	-0.393318612317541	0.0592538170837837	0.142796618984257
"TRIDC6BG062830"	0.366462818354888	0.379912702082917	0.832979803185355	0.409815413420747	-0.586074838573122	-0.183106875938855	-0.480425141596988	-0.136224529621243	0.065774375213816
"TRIDC7BG058240"	0.485785632388785	0.479060318739254	0.955245302653186	0.434612516855093	-0.131411734037242	-0.22581265874805	-0.847803878225616	-0.413533447240935	0.0652781346132469
"TRIDC4AG041670"	-0.0353579935206532	-0.22561738916078	0.00255910610797336	-0.101307119147847	0.892134420421556	-0.201824602530461	-0.424389278577593	-0.401559504604484	-0.194554824348571
"TRIDC7AG030690"	-0.338816505903911	-0.378045167419151	-0.736851234646206	-0.430372047846491	0.539935361462377	0.0971289843609829	0.465739826123471	0.518943254085922	-0.01741195638886
"TRIDC1BG031690"	0.393699390211859	0.375998449504637	0.1501761628036	0.146389401870515	-0.37577849028752	-0.00540761278279119	-0.104896441252794	0.349723227062493	-0.271760755216653
"TRIDC2BG037330"	0.123050781658323	0.00340501144899198	0.512837447439492	0.197523109548117	0.497925437316191	-0.365267207133662	-0.794048844969773	-0.594773017535429	-0.167763559632943
"TRIDC3BG055130"	0.439365003271899	0.39994822307584	0.945544420328776	0.49086945918027	-0.156919348638296	-0.241499955511932	-0.807649695495413	-0.388588429628183	-0.0810604112511158
"TRIDC2AG045510"	0.147891643429719	0.0994036796925253	0.460276898978225	0.29358206981463	-0.480723627386065	-0.197480942096506	-0.251098079243394	-0.18982493026946	-0.1431869146837
"TRIDC2BG069320"	0.490097989597833	0.479898532006307	0.806508896534232	0.51187763212414	-0.0174850357678199	-0.206285265722976	-0.789529975934503	-0.383200967713602	-0.255290974976522
"TRIDC3AG054000"	-0.169867274724184	-0.248620243957247	0.0306195323847038	-0.221312841798527	0.718512662727757	-0.200635918527707	-0.37876418709379	-0.367081109185037	-0.0647176803516702
"TRIDC6AG055890"	0.0992810835241743	0.117684930585146	0.61756185464801	0.0833099164005402	-0.223737213594325	-0.0613983681950224	-0.332859808678111	-0.156221372858407	0.570335148033974
"TRIDC7AG048010"	0.386938430946815	0.371877963006503	0.597783190311819	0.756173800382828	-0.472658246521727	0.123502212903982	-0.3212672632911	-0.0590659307779483	0.121141219761938
"TRIDC3BG034720"	0.533673024195557	0.42011677299056	0.952922023582773	0.490934940619334	-0.184128888741235	-0.198572274788732	-0.787014026976261	-0.388565392620518	0.043380088283228
"TRIDC1BG054490"	-0.351408612816147	-0.47352776839498	-0.665584858468122	-0.405691901832304	0.792324151267857	-0.00233191848628949	0.291453035967627	-0.0878457228191846	-0.0693391197154367
"TRIDC3AG035990"	-0.374140354197544	-0.532657427964952	-0.846219935468131	-0.506115520997411	0.241827791778225	-0.00227320343103475	0.805656818128515	0.40294488762956	0.147574850537074
"TRIDC1BG032020"	-0.358590264118803	-0.444794824185539	-0.680273210445362	-0.434753853314402	0.761162326421122	-0.123921683479943	0.2757308893824	-0.0263114678279638	-0.145237168748739
"TRIDC2AG046080"	-0.154049650465348	-0.258911817478445	-0.0894453562588663	-0.104753621933105	0.867187750021192	-0.175559498783013	-0.339186125081045	-0.365218268728992	-0.142081873265718
"TRIDC7BG025950"	0.124137752170681	0.430051479013987	0.751860159182825	0.411134471173783	-0.378886098746803	-0.261800587360148	-0.651074236157804	-0.26629544720256	-0.178604476285819
"TRIDC6AG047230"	0.71537305122004	0.440364315967652	0.884265725150466	0.453407012646992	-0.206892781171775	-0.178887664435071	-0.771642543558267	-0.360075000185803	-0.110841890570165
"TRIDC5AG034350"	0.482373422989385	0.0290225532376941	0.487177727981226	0.232518640881968	-0.365060592337564	-0.109726226648953	-0.319291023294456	-0.267147872932227	-0.155800206464547
"TRIDC3BG030830"	0.118522565741218	0.172679011525978	0.292860449623031	0.11106618047004	0.181343445067722	0.639341641149234	-0.376002433327319	-0.130466120441389	0.234677558534056
"TRIDC5BG076900"	0.319096509819056	0.425487229294788	0.82943070786765	0.348422717783223	-0.475172563381977	-0.179178154293426	-0.526987688696754	-0.160647008383288	0.206246319976689
"TRIDC5AG003030"	-0.0833822294897578	-0.419244699866205	-0.317443158964662	-0.210700816324617	0.394210259434592	-0.124220819896458	0.256348161307294	-0.0868016896883597	0.0157768026207907
"TRIDC5AG069060"	-0.37444481958973	-0.451486792090133	-0.843245868054885	-0.500679931631897	0.377009297427016	0.328486921116571	0.635099970999348	0.311321973639889	0.0572935693143314
"TRIDC4BG029570"	0.210868323462676	0.170997520235249	0.769476726972126	0.506625293097114	-0.130237097862023	-0.173402051057556	-0.632370161238658	-0.368133497807074	-0.0221237714445956
"TRIDC1AG030250"	0.508391597466775	0.313166652699441	0.748567908830523	0.41824541015909	-0.73751687016599	-0.0405317020326873	-0.324755450964613	-0.0289972782106186	0.118247408039525
"TRIDC1BG041580"	-0.0245832856815653	0.0828362164454646	0.668941659109774	0.272483800676431	0.0860908062331382	-0.471104411072416	-0.659939610794175	-0.409282993873446	0.0813096775046599
"TRIDC1BG074390"	0.0828081578779161	0.123767727730381	0.309564399030319	0.12959744755706	0.603780251056069	-0.228173474447403	-0.645634192866037	-0.430195202269042	-0.24902993233982
"TRIDC7AG047300"	0.508704536916603	0.388761186978201	0.846129005767453	0.435857036538094	0.119537566731138	-0.114117409202314	-0.87457374360992	-0.40874539818723	0.00282648839541455
"TRIDC4BG043350"	0.559333924421401	0.147986452713775	0.11781992444915	0.262333494843497	0.54044338562122	-0.0175657504380963	-0.449835579371801	-0.29617190807646	-0.384612718409
"TRIDC2AG081760"	-0.367545669176537	-0.444446632357944	-0.712660762364671	-0.453362652128446	0.633252357376539	-0.0819135554172347	0.422352502862095	0.149058200019636	-0.029730180896445
"TRIDC4AG003810"	0.575469275858948	0.485840450702897	0.952102779045371	0.613655858980013	-0.382097271752401	-0.111294078493958	-0.751879808773929	-0.292485317427512	-0.0495134421281212
"TRIDC1AG021400"	-0.107105971334652	0.00719800463703637	0.144971073777303	0.00695014563684163	0.811330630958432	-0.271692703618869	-0.596271892116267	-0.461693662127889	-0.314766892978468
"TRIDC2AG038470"	0.210938523679239	-0.182370313879308	0.23175974303441	0.162088788908961	0.0878700940606242	-0.34454853958581	-0.221407754663559	-0.51168511895123	-0.114679079985258
"TRIDC2AG069660"	-0.0154806621666528	0.0201745321776483	-0.214496854005284	-0.139714774605818	-0.769185915945758	0.151161988832406	0.640196408406796	0.594842076070968	0.261754059472014
"TRIDC4BG049360"	0.20423664470181	0.45456429844779	0.522531115731224	0.282898967993999	-0.626755757000943	-0.270460776205123	-0.325409355402855	-0.060511723392722	-0.077219352640574
"TRIDC1BG059370"	0.388745709016829	0.464944892016738	0.941393616184241	0.499885574327018	-0.387954764676779	-0.23733746572408	-0.691703466699682	-0.263743693630816	0.0137365116940768
"TRIDC3AG042430"	0.0646933050995276	-0.0376971213334234	-0.210958155806558	-0.0469345408761367	0.0240536719281474	0.731593560714121	0.11795538458731	0.0672890739792404	-0.0384951749757584
"TRIDC1AG040300"	0.201136753853174	0.0556784582731661	0.2488424344781	0.254777336678858	0.787721812501961	-0.250686354022427	-0.662592327589782	-0.464894765880743	-0.362073762828907
"TRIDC5BG060040"	0.0960391691910935	-0.00268616083234933	0.336690632276934	-0.0337444405144334	-0.485494607107188	-0.04966986103765	0.0832967451411389	0.0205323669258558	0.567716017504416
"TRIDC1BG035830"	-0.104759165752454	0.032345462374784	0.0410610001215112	0.183614901987203	0.311469923547449	-0.324774395557456	-0.382543259967536	-0.339874980076767	-0.531647115088852
"TRIDC2AG075890"	0.285818390924653	0.300088089744704	0.883612217795225	0.431421397815107	-0.00548390731398486	-0.293440561671893	-0.872593210407033	-0.487515829398101	-0.0944427236970477
"TRIDC2BG033060"	0.433232705075614	0.328439840926098	0.947976987937229	0.450590554526012	-0.263719424014447	-0.215965611532296	-0.747323205133717	-0.361449452609092	0.0145175045383982
"TRIDC1AG017270"	0.359125101012273	0.477403593835479	0.927701264872999	0.46389218835024	-0.325717550010307	-0.184576596254522	-0.70022665219871	-0.244195714128309	0.0168608748035103
"TRIDC1AG024190"	0.341012890433284	0.491647895509224	0.937526428196734	0.532969993348294	-0.258999016116555	-0.23841409645366	-0.809622358320979	-0.359060651182295	-0.100930082634443
"TRIDC3BG067930"	0.345547332625657	0.300981397756175	0.883039920023821	0.561560185363188	-0.0413087717074293	-0.173223587270458	-0.787136248705936	-0.380910683240281	0.00431788740421356
"TRIDC1BG035430"	0.55737178156848	0.467777772076612	0.96138458306118	0.55746690254984	-0.322815999064528	-0.20974662500822	-0.787465419166091	-0.356267900240724	-0.114317085261767
"TRIDC6AG000070"	-0.246876072048833	-0.306061883464959	-0.323402457064699	-0.213423341498164	0.94677237616755	-0.195200889211714	-0.173068890753764	-0.312266896847238	-0.215542955674191
"TRIDC5AG034280"	0.367526231950864	0.560498978605457	0.88581192064905	0.561402955661506	-0.377545811988471	-0.216138193356782	-0.749241473849457	-0.287359961465692	-0.184075229754969
"TRIDC7AG035610"	0.330467071394626	0.227208443028372	0.435739873099909	0.231715357268469	-0.77007308632665	-0.137117081443749	-0.0245106131675892	-0.0888607122846412	0.0467989564500555
"TRIDC1AG000840"	0.169957830375895	0.273848771322143	0.634378280184051	0.320650751491084	0.209547521114442	-0.339165973872781	-0.813831101594863	-0.447156914832999	-0.255371538632117
"TRIDC3BG056640"	0.43702547494944	0.485871933585055	0.934663773152809	0.55305806362593	-0.457285991184559	-0.201303570321956	-0.710364459980801	-0.298185205803045	-0.0800224843356839
"TRIDC7AG030920"	0.0663635743183895	0.117778278283077	0.370755312275258	0.337812262602456	0.287149045643934	-0.174403408262597	-0.528003821856455	-0.309181248701526	-0.252248318941609
"TRIDC1BG058900"	0.0571502196678113	0.432086201455693	0.412621901016969	0.246488891742656	0.02865636407526	-0.106435923887266	-0.477617061737157	-0.0513860685648885	-0.230963963446665
"TRIDC3BG059550"	-0.199284542775995	-0.329484117375586	-0.305975312545491	-0.198291442233223	0.903850462580157	-0.112342800839564	-0.124547521052329	-0.276835458019528	-0.14211154954029
"TRIDC6BG054050"	-0.182314948213054	0.136991876218486	0.418237546884962	0.274173134905562	-0.139900736929589	-0.41803701346131	-0.452697641674734	-0.411492364025837	-0.35145872222708
