nodeName	altName	nodeAttr[nodesPresent, ]
TRIDC1BG054620	NA	blue
TRIDC5AG022580	NA	blue
TRIDC2AG038610	NA	brown
TRIDC1AG032250	NA	blue
TRIDC6AG054050	NA	turquoise
TRIDC6BG051660	NA	blue
TRIDC3AG016220	NA	blue
TRIDC1BG021630	NA	turquoise
TRIDC3AG017690	NA	blue
TRIDC7AG054990	NA	blue
TRIDC7AG041370	NA	turquoise
TRIDC6BG069500	NA	blue
TRIDC3BG060280	NA	turquoise
TRIDC4BG062590	NA	blue
TRIDC3AG064290	NA	blue
TRIDC2AG036740	NA	blue
TRIDC2BG055150	NA	turquoise
TRIDC4AG040670	NA	turquoise
TRIDC7AG022250	NA	blue
TRIDC6BG038180	NA	turquoise
TRIDC5BG061010	NA	blue
TRIDC5AG012860	NA	blue
TRIDC5BG056480	NA	blue
TRIDC1BG068470	NA	blue
TRIDC4BG004690	NA	blue
TRIDC6AG034990	NA	blue
TRIDC7AG066280	NA	turquoise
TRIDC4BG052880	NA	yellow
TRIDC3AG072060	NA	blue
TRIDC3BG057190	NA	blue
TRIDC6BG042200	NA	brown
TRIDC1AG041920	NA	blue
TRIDC7AG038790	NA	turquoise
TRIDC2BG006520	NA	turquoise
TRIDC7AG001220	NA	turquoise
TRIDC5AG073200	NA	turquoise
TRIDC5BG041580	NA	blue
TRIDC4AG003490	NA	turquoise
TRIDC4BG018200	NA	turquoise
TRIDC7AG029960	NA	turquoise
TRIDC4AG032510	NA	blue
TRIDC6AG005590	NA	turquoise
TRIDC3AG026140	NA	blue
TRIDC7BG035520	NA	blue
TRIDC6AG054910	NA	blue
TRIDC3BG016980	NA	blue
TRIDC7BG024840	NA	blue
TRIDC5AG058600	NA	blue
TRIDC6BG025640	NA	blue
TRIDC1AG032760	NA	blue
TRIDC7BG031450	NA	blue
TRIDC2AG047840	NA	blue
TRIDC2BG062160	NA	green
TRIDC4AG043000	NA	turquoise
TRIDC1AG057760	NA	turquoise
TRIDC2BG031750	NA	turquoise
TRIDC5AG013700	NA	blue
TRIDC7BG025890	NA	blue
TRIDC3BG038540	NA	turquoise
TRIDC6BG048930	NA	turquoise
TRIDC2AG003400	NA	turquoise
TRIDC1BG027840	NA	blue
TRIDC2BG022380	NA	blue
TRIDC2AG035560	NA	blue
TRIDC2BG005370	NA	turquoise
TRIDC2AG072560	NA	turquoise
TRIDC4BG025690	NA	blue
TRIDC4BG057750	NA	turquoise
TRIDC6BG058010	NA	blue
TRIDC7BG025190	NA	turquoise
TRIDC3BG071370	NA	turquoise
TRIDC2AG048400	NA	blue
TRIDC4AG054780	NA	blue
TRIDC5AG042840	NA	blue
TRIDC5BG004540	NA	turquoise
TRIDC4BG029240	NA	blue
TRIDC5BG030370	NA	turquoise
TRIDC4AG053820	NA	turquoise
TRIDC4BG031570	NA	blue
TRIDC1AG003320	NA	turquoise
TRIDC2BG004400	NA	blue
TRIDC2AG063370	NA	blue
TRIDC2BG074380	NA	blue
TRIDC4BG020900	NA	turquoise
TRIDC6AG017370	NA	blue
TRIDC1AG018290	NA	blue
TRIDC7BG009190	NA	blue
TRIDC4AG013150	NA	turquoise
TRIDC5BG052430	NA	turquoise
TRIDC5AG071560	NA	blue
TRIDC2BG025290	NA	blue
TRIDC6BG028880	NA	blue
TRIDC4AG003980	NA	turquoise
TRIDC2AG046720	NA	blue
TRIDC5BG079470	NA	turquoise
TRIDC7BG008000	NA	blue
TRIDC7AG021350	NA	blue
TRIDC7BG075300	NA	turquoise
TRIDC7BG054390	NA	blue
TRIDC1BG005160	NA	blue
TRIDC1AG062940	NA	blue
TRIDC2AG029890	NA	turquoise
TRIDC5AG036410	NA	blue
TRIDC5BG068210	NA	blue
TRIDC6AG047430	NA	green
TRIDC5AG013460	NA	blue
TRIDC1BG036970	NA	blue
TRIDC3AG004660	NA	brown
TRIDC4BG054120	NA	blue
TRIDC2BG044250	NA	turquoise
TRIDC5AG043050	NA	brown
TRIDC3AG044450	NA	blue
TRIDC7BG040730	NA	blue
TRIDC2BG080840	NA	turquoise
TRIDC2AG028630	NA	blue
TRIDC7AG072580	NA	blue
TRIDC1BG030470	NA	turquoise
TRIDC5AG016910	NA	turquoise
TRIDC7AG057270	NA	turquoise
TRIDC2BG014680	NA	blue
TRIDC4BG060310	NA	turquoise
TRIDC2AG063700	NA	brown
TRIDC2AG031630	NA	blue
TRIDC6BG036660	NA	turquoise
TRIDC1AG032790	NA	blue
TRIDC5AG031500	NA	blue
TRIDC2AG065900	NA	blue
TRIDC7AG026590	NA	blue
TRIDC1BG072070	NA	turquoise
TRIDC1AG056320	NA	blue
TRIDC2BG015690	NA	blue
TRIDC4BG026530	NA	turquoise
TRIDC6BG061160	NA	blue
TRIDC2AG059710	NA	blue
TRIDC1AG010590	NA	blue
TRIDC5BG036190	NA	turquoise
TRIDC4BG045610	NA	blue
TRIDC2AG061690	NA	blue
TRIDC1AG024280	NA	blue
TRIDC2BG051310	NA	turquoise
TRIDC2AG016390	NA	blue
TRIDC3BG060420	NA	blue
TRIDC1AG022720	NA	blue
TRIDC1BG053480	NA	blue
TRIDC1BG034740	NA	blue
TRIDC5AG029030	NA	turquoise
TRIDC3BG029590	NA	turquoise
TRIDC4BG046120	NA	blue
TRIDC1AG041240	NA	blue
TRIDC7BG065100	NA	grey
TRIDC2BG040810	NA	blue
TRIDC4AG006120	NA	turquoise
TRIDC3BG061750	NA	blue
TRIDC3AG062350	NA	turquoise
TRIDC4BG019030	NA	blue
TRIDC1BG067230	NA	turquoise
TRIDC4AG011050	NA	turquoise
TRIDC2AG042290	NA	turquoise
TRIDC1BG058060	NA	blue
TRIDC1BG068950	NA	turquoise
TRIDC4BG005220	NA	brown
TRIDC1AG060820	NA	turquoise
TRIDC6BG045000	NA	blue
TRIDC5BG023180	NA	turquoise
TRIDC1BG062590	NA	turquoise
TRIDC3AG017190	NA	blue
TRIDC4BG044330	NA	turquoise
TRIDC7BG028740	NA	blue
TRIDC4BG059180	NA	turquoise
TRIDC3AG037350	NA	blue
TRIDC5BG076140	NA	turquoise
TRIDC1BG061140	NA	blue
TRIDC3AG048200	NA	turquoise
TRIDC1AG022580	NA	blue
TRIDC5AG019170	NA	blue
TRIDC6AG021070	NA	blue
TRIDC2BG000800	NA	turquoise
TRIDC4BG038270	NA	blue
TRIDC7BG045350	NA	turquoise
TRIDC2AG025840	NA	blue
TRIDC4AG013560	NA	blue
TRIDC2AG061230	NA	blue
TRIDC1AG042000	NA	turquoise
TRIDC2AG070500	NA	turquoise
TRIDC5BG019740	NA	blue
TRIDC6AG015680	NA	turquoise
TRIDC5BG047620	NA	blue
TRIDC6AG049890	NA	blue
TRIDC2AG043990	NA	brown
TRIDC4BG006240	NA	blue
TRIDC5BG080520	NA	turquoise
TRIDC6BG045920	NA	blue
TRIDC1AG051710	NA	blue
TRIDC1AG033780	NA	blue
TRIDC2AG039310	NA	blue
TRIDC5AG059210	NA	blue
TRIDC3AG026800	NA	blue
TRIDC6BG030790	NA	blue
TRIDC1AG037660	NA	blue
TRIDC6AG059460	NA	turquoise
TRIDC5AG063030	NA	turquoise
TRIDC1AG039770	NA	turquoise
TRIDC5AG077720	NA	blue
TRIDC2BG083700	NA	brown
TRIDC2AG010290	NA	blue
TRIDC5AG036040	NA	green
TRIDC7AG039480	NA	blue
TRIDC4BG057230	NA	blue
TRIDC2BG078930	NA	turquoise
TRIDC1AG040850	NA	blue
TRIDC3BG046440	NA	turquoise
TRIDC3BG060620	NA	blue
TRIDC6BG026010	NA	blue
TRIDC4AG043430	NA	blue
TRIDC3BG070020	NA	blue
TRIDC5AG064080	NA	blue
TRIDC2BG037250	NA	blue
TRIDC2BG087370	NA	red
TRIDC7AG045110	NA	turquoise
TRIDC4BG049210	NA	blue
TRIDC3BG068250	NA	turquoise
TRIDC3BG085590	NA	turquoise
TRIDC5AG037130	NA	blue
TRIDC2BG045720	NA	blue
TRIDC5AG046870	NA	blue
TRIDC3BG086810	NA	black
TRIDC3AG032850	NA	turquoise
TRIDC3AG015200	NA	turquoise
TRIDC4BG031710	NA	turquoise
TRIDC2AG078980	NA	turquoise
TRIDC1BG071740	NA	turquoise
TRIDC6AG043950	NA	blue
TRIDC2BG031120	NA	blue
TRIDC7BG042090	NA	turquoise
TRIDC1BG005150	NA	turquoise
TRIDC5BG048590	NA	turquoise
TRIDC7AG052030	NA	turquoise
TRIDC4AG018510	NA	blue
TRIDC5AG002900	NA	turquoise
TRIDC7AG045270	NA	blue
TRIDC6BG044420	NA	blue
TRIDC1BG023020	NA	blue
TRIDC2AG066150	NA	blue
TRIDC4AG038890	NA	blue
TRIDC7AG045890	NA	blue
TRIDC3BG040900	NA	blue
TRIDC5AG000630	NA	turquoise
TRIDC5BG044130	NA	blue
TRIDC6AG049860	NA	blue
TRIDC4AG003100	NA	turquoise
TRIDC3BG044900	NA	blue
TRIDC5BG065330	NA	blue
TRIDC7AG031460	NA	blue
TRIDC3AG027340	NA	turquoise
TRIDC7BG049630	NA	turquoise
TRIDC3BG062340	NA	turquoise
TRIDC1AG028130	NA	turquoise
TRIDC4BG035870	NA	blue
TRIDC3BG038470	NA	turquoise
TRIDC4AG023150	NA	turquoise
TRIDC7AG007860	NA	turquoise
TRIDC6AG023580	NA	blue
TRIDC1BG014800	NA	yellow
TRIDC6BG064230	NA	turquoise
TRIDC2BG040480	NA	turquoise
TRIDC1AG041260	NA	blue
TRIDC2AG079740	NA	blue
TRIDC5BG027590	NA	blue
TRIDC5BG055630	NA	turquoise
TRIDC5AG019130	NA	turquoise
TRIDC6AG053340	NA	blue
TRIDC7AG077320	NA	turquoise
TRIDC5BG081360	NA	blue
TRIDC7BG046390	NA	blue
TRIDC7BG026200	NA	turquoise
TRIDC7AG052870	NA	blue
TRIDC3BG053280	NA	blue
TRIDC7AG063070	NA	blue
TRIDC2BG036900	NA	turquoise
TRIDC6BG046270	NA	blue
TRIDC1AG029870	NA	turquoise
TRIDC4BG051090	NA	blue
TRIDC2AG042070	NA	blue
TRIDC6BG043460	NA	turquoise
TRIDC7BG012780	NA	turquoise
TRIDC6AG057620	NA	blue
TRIDC2AG051130	NA	turquoise
TRIDC5BG010670	NA	blue
TRIDC3AG037170	NA	turquoise
TRIDC3BG070890	NA	blue
TRIDC7BG034010	NA	turquoise
TRIDC4BG006080	NA	blue
TRIDC2AG023940	NA	blue
TRIDC4AG051140	NA	blue
TRIDC6AG047290	NA	turquoise
TRIDC1AG034000	NA	brown
TRIDC3AG007110	NA	turquoise
TRIDC1BG024750	NA	blue
TRIDC2BG000840	NA	turquoise
TRIDC2BG076210	NA	turquoise
TRIDC1BG073980	NA	blue
TRIDC6BG051830	NA	turquoise
TRIDC7AG008880	NA	turquoise
TRIDC4BG056950	NA	blue
TRIDC5AG070710	NA	turquoise
TRIDC1AG040050	NA	turquoise
TRIDC5AG001250	NA	turquoise
TRIDC3AG006430	NA	turquoise
TRIDC7AG023640	NA	blue
TRIDC3BG022260	NA	turquoise
TRIDC5AG035560	NA	blue
TRIDC5BG029050	NA	blue
TRIDC7BG027890	NA	turquoise
TRIDC3AG036460	NA	blue
TRIDC5AG010700	NA	blue
TRIDC1BG021120	NA	blue
TRIDC7AG016380	NA	blue
TRIDC1AG037060	NA	turquoise
TRIDC2BG020810	NA	blue
TRIDC1BG050640	NA	blue
TRIDC2BG022900	NA	blue
TRIDC4AG050920	NA	turquoise
TRIDC7BG018400	NA	turquoise
TRIDC4BG037500	NA	turquoise
TRIDC6BG041460	NA	blue
TRIDC7BG034180	NA	turquoise
TRIDC1BG038430	NA	blue
TRIDC4BG055400	NA	blue
TRIDC7BG011440	NA	blue
TRIDC3BG035230	NA	blue
TRIDC5AG044200	NA	turquoise
TRIDC1BG065720	NA	blue
TRIDC3AG068780	NA	blue
TRIDC2AG042130	NA	turquoise
TRIDC7AG047880	NA	turquoise
TRIDC3BG020160	NA	blue
TRIDC5BG060090	NA	blue
TRIDC2BG055320	NA	blue
TRIDC2AG061520	NA	turquoise
TRIDC1AG012000	NA	blue
TRIDC7AG045340	NA	blue
TRIDC4AG013500	NA	turquoise
TRIDC5AG012370	NA	blue
TRIDC4AG032410	NA	turquoise
TRIDC2AG039210	NA	turquoise
TRIDC2BG061020	NA	blue
TRIDC6AG031090	NA	turquoise
TRIDC6BG049110	NA	blue
TRIDC1BG033620	NA	turquoise
TRIDC1BG051530	NA	blue
TRIDC7BG021550	NA	blue
TRIDC5AG030320	NA	turquoise
TRIDC4BG035630	NA	turquoise
TRIDC2AG041840	NA	turquoise
TRIDC1AG037480	NA	turquoise
TRIDC4AG019580	NA	blue
TRIDC3BG017980	NA	turquoise
TRIDC3BG032690	NA	blue
TRIDC6BG032450	NA	blue
TRIDC5AG027670	NA	turquoise
TRIDC4AG020080	NA	blue
TRIDC3AG054690	NA	turquoise
TRIDC5AG050780	NA	turquoise
TRIDC2BG038770	NA	turquoise
TRIDC6AG055920	NA	blue
TRIDC7AG069820	NA	turquoise
TRIDC2AG070560	NA	turquoise
TRIDC3AG004190	NA	green
TRIDC3BG029720	NA	turquoise
TRIDC4BG012900	NA	brown
TRIDC2AG069210	NA	blue
TRIDC1AG007530	NA	turquoise
TRIDC5BG065210	NA	turquoise
TRIDC5AG055160	NA	blue
TRIDC7BG039740	NA	black
TRIDC7AG067670	NA	turquoise
TRIDC4AG042220	NA	blue
TRIDC3BG074680	NA	turquoise
TRIDC3AG051470	NA	blue
TRIDC4BG028440	NA	yellow
TRIDC6BG055560	NA	green
TRIDC3BG013160	NA	green
TRIDC3AG025600	NA	blue
TRIDC5BG008180	NA	turquoise
TRIDC1BG042950	NA	blue
TRIDC1BG066680	NA	blue
TRIDC3BG000220	NA	blue
TRIDC2AG025660	NA	turquoise
TRIDC7BG043120	NA	turquoise
TRIDC3BG068260	NA	turquoise
TRIDC5BG022450	NA	turquoise
TRIDC3AG032570	NA	turquoise
TRIDC7AG072590	NA	turquoise
TRIDC7AG049730	NA	green
TRIDC7AG008410	NA	turquoise
TRIDC4BG012110	NA	brown
TRIDC1AG027640	NA	blue
TRIDC2AG057150	NA	turquoise
TRIDC2AG021320	NA	turquoise
TRIDC3BG008980	NA	blue
TRIDC7BG022220	NA	turquoise
TRIDC4BG000570	NA	turquoise
TRIDC3BG070200	NA	blue
TRIDC4AG003800	NA	turquoise
TRIDC6BG052730	NA	blue
TRIDC3BG030490	NA	green
TRIDC3BG082190	NA	turquoise
TRIDC1BG041610	NA	blue
TRIDC5AG028630	NA	blue
TRIDC3AG030480	NA	blue
TRIDC1BG038420	NA	blue
TRIDC1AG030530	NA	turquoise
TRIDC7AG057990	NA	turquoise
TRIDC3AG024290	NA	blue
TRIDC1AG008240	NA	blue
TRIDC1BG031510	NA	turquoise
TRIDC1BG006510	NA	turquoise
TRIDC5BG025890	NA	brown
TRIDC4BG029840	NA	turquoise
TRIDC7BG042270	NA	turquoise
TRIDC3BG043610	NA	turquoise
TRIDC7AG016490	NA	blue
TRIDC1BG049730	NA	green
TRIDC3AG027470	NA	blue
TRIDC3BG037400	NA	blue
TRIDC2AG007140	NA	blue
TRIDC4AG016880	NA	blue
TRIDC2BG023620	NA	blue
TRIDC4AG048720	NA	blue
TRIDC4BG009780	NA	blue
TRIDC4AG019190	NA	blue
TRIDC2BG024650	NA	blue
TRIDC2BG033170	NA	brown
TRIDC6AG035150	NA	turquoise
TRIDC7AG038030	NA	blue
TRIDC3BG038150	NA	blue
TRIDC7BG022630	NA	blue
TRIDC7BG019610	NA	blue
TRIDC4BG011010	NA	blue
TRIDC2AG021910	NA	turquoise
TRIDC2BG042300	NA	turquoise
TRIDC3AG022910	NA	turquoise
TRIDC4BG009200	NA	turquoise
TRIDC3BG047780	NA	turquoise
TRIDC2BG036650	NA	blue
TRIDC1AG035120	NA	blue
TRIDC6BG048720	NA	turquoise
TRIDC1AG029490	NA	blue
TRIDC2BG026060	NA	turquoise
TRIDC6AG001240	NA	blue
TRIDC5BG035290	NA	blue
TRIDC3AG026030	NA	blue
TRIDC3AG046500	NA	turquoise
TRIDC3BG059370	NA	blue
TRIDC7BG040710	NA	turquoise
TRIDC7BG054820	NA	blue
TRIDC2BG024800	NA	blue
TRIDC2BG028680	NA	blue
TRIDC6BG015370	NA	turquoise
TRIDC2BG038220	NA	blue
TRIDC5AG051810	NA	turquoise
TRIDC1BG011440	NA	blue
TRIDC6AG016530	NA	blue
TRIDC2BG041590	NA	blue
TRIDC1BG067310	NA	turquoise
TRIDC4AG016800	NA	blue
TRIDC4AG055600	NA	blue
TRIDC2AG052650	NA	blue
TRIDC6AG037760	NA	blue
TRIDC2BG040440	NA	blue
TRIDC5BG036330	NA	turquoise
TRIDC7BG028980	NA	blue
TRIDC3AG054670	NA	blue
TRIDC6BG036250	NA	turquoise
TRIDC3AG068250	NA	turquoise
TRIDC7AG062610	NA	turquoise
TRIDC1BG029060	NA	blue
TRIDC2BG038480	NA	blue
TRIDC4AG005650	NA	blue
TRIDC5BG027100	NA	blue
TRIDC1AG050770	NA	turquoise
TRIDC7BG039000	NA	turquoise
TRIDC3AG058060	NA	blue
TRIDC5BG020210	NA	turquoise
TRIDC7BG030000	NA	blue
TRIDC3BG001160	NA	turquoise
TRIDC6BG064220	NA	turquoise
TRIDC6AG037490	NA	blue
TRIDC5BG038450	NA	blue
TRIDC3AG013350	NA	pink
TRIDC7AG015090	NA	turquoise
TRIDC1BG018060	NA	blue
TRIDC1BG030650	NA	blue
TRIDC3AG048890	NA	turquoise
TRIDC4BG041650	NA	blue
TRIDC5AG048800	NA	turquoise
TRIDC2BG025170	NA	turquoise
TRIDC7AG053820	NA	turquoise
TRIDC3BG031350	NA	turquoise
TRIDC7AG030470	NA	blue
TRIDC1AG045710	NA	blue
TRIDC5BG019630	NA	turquoise
TRIDC6AG008130	NA	blue
TRIDC4AG051000	NA	turquoise
TRIDC1BG050660	NA	turquoise
TRIDC4BG061850	NA	blue
TRIDC1AG037030	NA	blue
TRIDC3BG060910	NA	blue
TRIDC2BG018650	NA	turquoise
TRIDC4AG038040	NA	turquoise
TRIDC1AG011880	NA	blue
TRIDC5AG042600	NA	blue
TRIDC7AG013280	NA	turquoise
TRIDC5AG075140	NA	blue
TRIDC3AG009920	NA	blue
TRIDC4AG017560	NA	blue
TRIDC1BG062900	NA	blue
TRIDC3BG042880	NA	blue
TRIDC2AG013500	NA	turquoise
TRIDC3BG053590	NA	blue
TRIDC6AG008610	NA	turquoise
TRIDC2AG000700	NA	turquoise
TRIDC1BG019270	NA	blue
TRIDC1AG016370	NA	blue
TRIDC1BG007830	NA	blue
TRIDC4BG009170	NA	turquoise
TRIDC4BG054990	NA	turquoise
TRIDC7AG054780	NA	blue
TRIDC4AG036220	NA	blue
TRIDC2BG041720	NA	turquoise
TRIDC5BG029120	NA	blue
TRIDC5AG047160	NA	blue
TRIDC5AG075700	NA	blue
TRIDC4AG050130	NA	turquoise
TRIDC6BG043360	NA	turquoise
TRIDC7BG021950	NA	blue
TRIDC1AG025970	NA	blue
TRIDC2BG077990	NA	blue
TRIDC6BG071190	NA	blue
TRIDC4BG015550	NA	turquoise
TRIDC6AG042860	NA	blue
TRIDC2BG010580	NA	blue
TRIDC4BG062050	NA	blue
TRIDC5BG036650	NA	yellow
TRIDC2BG019320	NA	blue
TRIDC1AG025760	NA	brown
TRIDC2BG055190	NA	turquoise
TRIDC1BG063530	NA	turquoise
TRIDC3BG047490	NA	blue
TRIDC2AG069060	NA	turquoise
TRIDC2BG025450	NA	blue
TRIDC5BG068870	NA	blue
TRIDC4AG042450	NA	blue
TRIDC1AG002520	NA	blue
TRIDC2AG071050	NA	blue
TRIDC4BG016820	NA	blue
TRIDC3BG028410	NA	turquoise
TRIDC2AG064690	NA	red
TRIDC2BG045110	NA	turquoise
TRIDC1BG069870	NA	turquoise
TRIDC7AG013150	NA	turquoise
TRIDC5BG020120	NA	blue
TRIDC5BG034720	NA	blue
TRIDC3AG013290	NA	turquoise
TRIDC3BG017840	NA	turquoise
TRIDC1AG034650	NA	turquoise
TRIDC2BG054820	NA	turquoise
TRIDC7BG030050	NA	blue
TRIDC5AG022970	NA	blue
TRIDC5AG052210	NA	blue
TRIDC7BG034300	NA	blue
TRIDC1AG040860	NA	turquoise
TRIDC3AG009800	NA	blue
TRIDC5AG034980	NA	pink
TRIDC1AG061860	NA	blue
TRIDC1AG053110	NA	turquoise
TRIDC4BG054280	NA	blue
TRIDC6BG042630	NA	turquoise
TRIDC7BG002860	NA	turquoise
TRIDC4AG000220	NA	blue
TRIDC3AG031380	NA	blue
TRIDC5AG077750	NA	turquoise
TRIDC7BG034430	NA	blue
TRIDC4AG010770	NA	turquoise
TRIDC4BG050310	NA	turquoise
TRIDC4AG012850	NA	blue
TRIDC7BG006090	NA	blue
TRIDC7BG045670	NA	turquoise
TRIDC4AG001210	NA	turquoise
TRIDC2AG020340	NA	red
TRIDC6BG059760	NA	turquoise
TRIDC5BG063500	NA	blue
TRIDC6BG016250	NA	turquoise
TRIDC2BG027600	NA	turquoise
TRIDC2AG066900	NA	blue
TRIDC4AG050700	NA	turquoise
TRIDC2AG012560	NA	blue
TRIDC7AG021090	NA	blue
TRIDC4AG003190	NA	turquoise
TRIDC6BG061480	NA	blue
TRIDC3BG035420	NA	turquoise
TRIDC5BG061870	NA	turquoise
TRIDC7AG039540	NA	turquoise
TRIDC1BG004530	NA	turquoise
TRIDC3BG022990	NA	blue
TRIDC2BG031240	NA	blue
TRIDC3AG014110	NA	turquoise
TRIDC4AG041040	NA	blue
TRIDC2BG052800	NA	turquoise
TRIDC2AG057530	NA	turquoise
TRIDC4BG024520	NA	turquoise
TRIDC2AG043540	NA	turquoise
TRIDC4AG036310	NA	turquoise
TRIDC3BG009780	NA	blue
TRIDC7AG034030	NA	blue
TRIDC2BG028210	NA	turquoise
TRIDC7AG032640	NA	blue
TRIDC5BG029260	NA	blue
TRIDC4BG040440	NA	blue
TRIDC5BG021650	NA	blue
TRIDC1BG018070	NA	blue
TRIDC1BG037530	NA	turquoise
TRIDC5BG084200	NA	turquoise
TRIDC7BG035140	NA	blue
TRIDC3BG045390	NA	turquoise
TRIDC7BG011930	NA	turquoise
TRIDC1AG054100	NA	brown
TRIDC2BG050410	NA	blue
TRIDC2BG023770	NA	turquoise
TRIDC2AG073300	NA	blue
TRIDC1BG066950	NA	turquoise
TRIDC6BG034160	NA	blue
TRIDC7AG005390	NA	blue
TRIDC4AG001720	NA	turquoise
TRIDC6BG035680	NA	turquoise
TRIDC7BG041620	NA	turquoise
TRIDC3BG038210	NA	blue
TRIDC2BG054490	NA	blue
TRIDC6BG041550	NA	blue
TRIDC3BG086420	NA	turquoise
TRIDC5AG061670	NA	blue
TRIDC7AG022830	NA	turquoise
TRIDC4AG020110	NA	turquoise
TRIDC5AG024310	NA	turquoise
TRIDC2AG020570	NA	turquoise
TRIDC3BG009050	NA	blue
TRIDC5AG047850	NA	blue
TRIDC4BG019410	NA	blue
TRIDC5BG016280	NA	blue
TRIDC3AG004080	NA	turquoise
TRIDC2AG015900	NA	turquoise
TRIDC3BG038410	NA	turquoise
TRIDC1AG065240	NA	turquoise
TRIDC4BG006550	NA	turquoise
TRIDC7BG005140	NA	turquoise
TRIDC2BG018810	NA	blue
TRIDC2AG078880	NA	blue
TRIDC3BG003840	NA	blue
TRIDC1BG041920	NA	blue
TRIDC7AG048840	NA	blue
TRIDC5BG049010	NA	blue
TRIDC4BG040350	NA	turquoise
TRIDC5BG012750	NA	blue
TRIDC2AG065930	NA	turquoise
TRIDC4BG033510	NA	blue
TRIDC2BG047610	NA	blue
TRIDC1AG017600	NA	brown
TRIDC6AG052260	NA	blue
TRIDC5BG074940	NA	blue
TRIDC2BG028850	NA	blue
TRIDC6AG011890	NA	blue
TRIDC5AG041150	NA	blue
TRIDC6AG061080	NA	turquoise
TRIDC1AG053860	NA	turquoise
TRIDC5BG059320	NA	blue
TRIDC6AG015150	NA	turquoise
TRIDC1BG064480	NA	blue
TRIDC5BG058430	NA	turquoise
TRIDC4AG030220	NA	turquoise
TRIDC5BG044910	NA	turquoise
TRIDC3BG032740	NA	turquoise
TRIDC2BG031500	NA	blue
TRIDC5AG059800	NA	yellow
TRIDC2BG056650	NA	turquoise
TRIDC5AG024370	NA	blue
TRIDC2AG061190	NA	turquoise
TRIDC4AG009750	NA	turquoise
TRIDC1BG015630	NA	blue
TRIDC3BG068120	NA	blue
TRIDC3BG013750	NA	turquoise
TRIDC3BG046650	NA	turquoise
TRIDC1AG015850	NA	blue
TRIDC4AG045270	NA	turquoise
TRIDC4AG037680	NA	blue
TRIDC5AG009690	NA	blue
TRIDC1BG012850	NA	yellow
TRIDC6AG015690	NA	blue
TRIDC2BG043040	NA	turquoise
TRIDC3AG030090	NA	blue
TRIDC7AG063540	NA	yellow
TRIDC5AG029970	NA	blue
TRIDC5AG060290	NA	blue
TRIDC3BG029780	NA	blue
TRIDC5BG025170	NA	blue
TRIDC6BG064280	NA	blue
TRIDC3BG038160	NA	turquoise
TRIDC2AG070530	NA	turquoise
TRIDC3BG064370	NA	turquoise
TRIDC4AG027630	NA	turquoise
TRIDC1AG037200	NA	turquoise
TRIDC2BG065430	NA	blue
TRIDC4AG014340	NA	turquoise
TRIDC6AG036960	NA	blue
TRIDC6BG004850	NA	blue
TRIDC2BG020790	NA	turquoise
TRIDC2AG002640	NA	turquoise
TRIDC7AG045090	NA	turquoise
TRIDC3BG048860	NA	blue
TRIDC2AG009050	NA	turquoise
TRIDC6BG052060	NA	blue
TRIDC5AG064470	NA	turquoise
TRIDC4AG017890	NA	blue
TRIDC3AG043250	NA	blue
TRIDC3BG019350	NA	turquoise
TRIDC7AG051960	NA	turquoise
TRIDC6AG009060	NA	blue
TRIDC6BG071140	NA	blue
TRIDC2AG072400	NA	blue
TRIDC5AG016180	NA	blue
TRIDC1BG004410	NA	blue
TRIDC4BG008660	NA	turquoise
TRIDC1AG018050	NA	blue
TRIDC3AG004540	NA	turquoise
TRIDC1AG013450	NA	turquoise
TRIDC4AG022620	NA	turquoise
TRIDC5BG026730	NA	turquoise
TRIDC1BG017060	NA	turquoise
TRIDC5BG014850	NA	blue
TRIDC6AG033820	NA	blue
TRIDC6BG071460	NA	blue
TRIDC6BG051110	NA	blue
TRIDC3BG006320	NA	turquoise
TRIDC7AG047310	NA	blue
TRIDC6AG036030	NA	blue
TRIDC4AG001230	NA	blue
TRIDC4AG064970	NA	turquoise
TRIDC4AG016670	NA	blue
TRIDC4AG028710	NA	blue
TRIDC7BG007690	NA	blue
TRIDC2AG042300	NA	turquoise
TRIDC2AG062860	NA	blue
TRIDC4BG048200	NA	turquoise
TRIDC4AG015860	NA	blue
TRIDC2AG060720	NA	blue
TRIDC7BG029060	NA	blue
TRIDC7BG015070	NA	blue
TRIDC6AG051760	NA	turquoise
TRIDC7BG041750	NA	turquoise
TRIDC2AG031220	NA	turquoise
TRIDC5AG078520	NA	turquoise
TRIDC7BG009590	NA	blue
TRIDC4BG027140	NA	blue
TRIDC7BG057060	NA	blue
TRIDC5BG074640	NA	blue
TRIDC2BG016500	NA	turquoise
TRIDC3BG042640	NA	turquoise
TRIDC1BG070020	NA	turquoise
TRIDC7AG070610	NA	blue
TRIDC3AG070120	NA	turquoise
TRIDC4AG009970	NA	blue
TRIDC3AG069140	NA	blue
TRIDC2AG025730	NA	turquoise
TRIDC7BG019010	NA	turquoise
TRIDC4AG019360	NA	blue
TRIDC5BG044100	NA	blue
TRIDC7AG003510	NA	blue
TRIDC6AG055970	NA	blue
TRIDC3BG069120	NA	turquoise
TRIDC4BG038230	NA	blue
TRIDC5AG023520	NA	blue
TRIDC2BG079890	NA	turquoise
TRIDC1AG042140	NA	turquoise
TRIDC7BG050450	NA	turquoise
TRIDC7AG036690	NA	turquoise
